"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.48764575487749,0,20.7552073001862
"one.two.vb.mf",0.453455711196823,0,13.0929551124573
"one.two.vb.fr",0.40678097884102,0,15.2938697338104
"one.three.mcmc",0.450083367717679,0,26.0879633426666
"one.three.vb.mf",0.339955551567786,0,19.1123716831207
"one.three.vb.fr",0.424375828150215,0,22.2380249500275
"two.one.mcmc",0.482108386261871,0,29.2763583660126
"two.one.vb.mf",0.484655540697658,0,20.9372341632843
"two.one.vb.fr",0.605573343091901,0,26.9121966362
"two.two.mcmc",1.04410047245039,0.324444444444444,370.805030584335
"two.two.vb.mf",1.40719950465208,0.582222222222222,109.249113798141
"two.two.vb.fr",0.872722743118211,0.142222222222222,128.858861684799
"three.one.mcmc.base",0.417809404580052,0,19.321918964386
"three.one.vb.base.mf",0.352760257842853,0,5.80625057220459
"three.one.vb.base.fr",0.500319469912608,0,5.37719345092773
"three.one.mcmc.partner",0.415276686469826,0,17.6364893913269
"three.one.vb.partner.mf",0.333775712843182,0,3.46351742744446
"three.one.vb.partner.fr",0.357965776025988,0,5.57456612586975
