"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.512861640135243,0,21.0447821617126
"one.two.vb.mf",0.395090298846239,0,13.5591943264008
"one.two.vb.fr",0.518401487846064,0,16.842357635498
"one.three.mcmc",0.461432967334155,0,30.4280014038086
"one.three.vb.mf",0.418266993795604,0,20.0596256256104
"one.three.vb.fr",0.489809695367716,0,24.9089453220367
"two.one.mcmc",0.517417884197957,0,28.93865442276
"two.one.vb.mf",0.469803728645152,0,20.6274747848511
"two.one.vb.fr",0.629210024372789,0,29.1493103504181
"two.two.mcmc",1.00724805441974,0.213333333333333,405.912359952927
"two.two.vb.mf",1.18396328725387,0.608888888888889,109.088517904282
"two.two.vb.fr",0.988703220116375,0.133333333333333,129.418281555176
"three.one.mcmc.base",Inf,0.028,18.5072309970856
"three.one.vb.base.mf",0.509770896696764,0,4.30429148674011
"three.one.vb.base.fr",0.450712227654666,0,3.54782819747925
"three.one.mcmc.partner",0.330559691399485,0,17.2570767402649
"three.one.vb.partner.mf",0.290009816565685,0,4.38582181930542
"three.one.vb.partner.fr",0.398716561811511,0,5.68699812889099
