"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.471145920917519,0,21.0995314121246
"one.two.vb.mf",0.436858939280532,0,14.037360906601
"one.two.vb.fr",0.54554373285345,0,18.7784814834595
"one.three.mcmc",0.549667886413642,0,26.7724435329437
"one.three.vb.mf",0.617263236983081,0,20.1479268074036
"one.three.vb.fr",0.698298765417374,0,24.5480427742004
"two.one.mcmc",Inf,0.0348,235.120407342911
"two.one.vb.mf",Inf,0.0024,21.8162264823914
"two.one.vb.fr",0.768475954353159,4e-04,25.0071103572845
"two.two.mcmc",0.970540007494559,0.24,394.506204128265
"two.two.vb.mf",1.25511221612403,0.68,118.478871107101
"two.two.vb.fr",0.895405133038051,0.146666666666667,132.513562202454
"three.one.mcmc.base",0.358317999375423,0,19.9578969478607
"three.one.vb.base.mf",0.418905036953228,0,4.43196988105774
"three.one.vb.base.fr",0.546030923478954,0,4.78050756454468
"three.one.mcmc.partner",0.49284342203862,0,18.9657189846039
"three.one.vb.partner.mf",0.357511259647668,0,6.23624467849731
"three.one.vb.partner.fr",0.359433665778455,0,4.71073174476624
