"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.481685052099095,0,21.0164234638214
"one.two.vb.mf",0.387169198625582,0,12.6666574478149
"one.two.vb.fr",0.503705169963603,0,16.4628071784973
"one.three.mcmc",0.473442916672344,0,26.7809092998505
"one.three.vb.mf",0.504554209676098,0,20.3076128959656
"one.three.vb.fr",0.525285507072569,0,23.3777153491974
"two.one.mcmc",0.703951969886888,4e-04,28.3390061855316
"two.one.vb.mf",0.583842368145062,0,22.2522659301758
"two.one.vb.fr",0.742651415175981,4e-04,25.376439332962
"two.two.mcmc",0.996251377733432,0.213333333333333,518.939203977585
"two.two.vb.mf",1.26105297205954,0.662222222222222,109.85565161705
"two.two.vb.fr",1.0679977597341,0.124444444444444,127.194835424423
"three.one.mcmc.base",0.361514214894901,0,17.927006483078
"three.one.vb.base.mf",0.519561164745611,0,4.391850233078
"three.one.vb.base.fr",0.54589110860668,0,4.96110725402832
"three.one.mcmc.partner",0.486893700759822,0,19.0072867870331
"three.one.vb.partner.mf",0.342305376892281,0,4.22973084449768
"three.one.vb.partner.fr",0.366150969608946,0,5.44240379333496
