"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.430450642835762,0,20.8235929012299
"one.two.vb.mf",0.397351171473002,0,13.4202878475189
"one.two.vb.fr",0.443229432737696,0,15.6968441009521
"one.three.mcmc",0.371637958302167,0,25.84659075737
"one.three.vb.mf",0.410050407415126,0,19.7614538669586
"one.three.vb.fr",0.496070509607722,0,25.1795144081116
"two.one.mcmc",0.382563894101417,0,28.2810893058777
"two.one.vb.mf",0.424633797434547,0,21.615748167038
"two.one.vb.fr",0.472553401543859,0,26.6666467189789
"two.two.mcmc",1.11117838997306,0.204444444444444,462.14781999588
"two.two.vb.mf",1.15053321126846,0.631111111111111,108.252431631088
"two.two.vb.fr",0.92846228677036,0.137777777777778,125.486884355545
"three.one.mcmc.base",0.372257605792225,0,18.1706213951111
"three.one.vb.base.mf",0.373678748658726,0,3.7377462387085
"three.one.vb.base.fr",0.463818669119126,0,5.05666971206665
"three.one.mcmc.partner",0.573602181527177,0,16.8908874988556
"three.one.vb.partner.mf",0.313181770684593,0,3.99721169471741
"three.one.vb.partner.fr",0.380196280829474,0,6.6240599155426
