"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.390368456132572,0,20.9945664405823
"one.two.vb.mf",0.492582570244028,0,12.7085711956024
"one.two.vb.fr",0.477630386168748,0,16.5015208721161
"one.three.mcmc",0.475381885159126,0,25.7139353752136
"one.three.vb.mf",0.390378518755499,0,19.7225892543793
"one.three.vb.fr",0.4917135020414,0,22.9259438514709
"two.one.mcmc",1.32624662817016,0.0056,35.32257771492
"two.one.vb.mf",0.553585546946531,0,21.1239981651306
"two.one.vb.fr",0.604593099352452,0,24.8297641277313
"two.two.mcmc",0.953890746993991,0.293333333333333,535.440419435501
"two.two.vb.mf",1.28437133955394,0.573333333333333,107.642773389816
"two.two.vb.fr",0.897608762375602,0.12,124.821517705917
"three.one.mcmc.base",0.693343897605405,0,18.8452875614166
"three.one.vb.base.mf",0.338459885188976,0,4.60448837280273
"three.one.vb.base.fr",0.564139486370312,0,4.00963068008423
"three.one.mcmc.partner",0.382231520762427,0,21.0922482013702
"three.one.vb.partner.mf",0.311485596284094,0,4.137446641922
"three.one.vb.partner.fr",0.320164620227746,0,5.92702174186707
