"model","parameter","ci_lower","ci_upper","ci_width_mean","point_estimate","RMSE","CI_True","CI_False"
"one.two.mcmc","spp_int",-0.275125529740786,0.719265156043706,1.00537259376529,-0.0599563883726198,0.234864024093359,49,1
"one.two.mcmc","spp_slp",-0.449001137025408,0.635875942750503,1.07488457288801,-0.110562166880676,0.253604046382419,47,3
"one.two.vb.mf","spp_int",-0.315130875,0.7218067,1.0256035926965,-0.0534993270688134,0.230015387449634,48,2
"one.two.vb.mf","spp_slp",-0.41000545,0.5791188,1.095972167205,-0.112127831995038,0.258128318528066,48,2
"one.two.vb.fr","spp_int",-0.356957,0.730421475,1.069077279225,-0.058893040864528,0.235565874417013,49,1
"one.two.vb.fr","spp_slp",-0.44835915,0.650688225,1.16928558372,-0.112664316514996,0.252511442651847,48,2
"one.three.mcmc","spp_int",-0.286032658200957,0.5572718207601,0.870165610158736,-0.0851049255152588,0.217348886166071,48,2
"one.three.mcmc","spp_slp",-0.404720160063608,0.461810193495533,0.919030440284652,-0.160788100915015,0.207143864989187,47,3
"one.three.mcmc","mean_int",-0.269564564424719,0.126511207616452,0.396075772041171,-0.0783663365783249,NA,NA,NA
"one.three.mcmc","mean_slp",-0.50930112131848,0.221645287257919,0.730946408576399,-0.141638067350051,NA,NA,NA
"one.three.mcmc","lam_int",0.00692964664793074,0.639807152699583,0.632877506051653,0.216765429349481,NA,NA,NA
"one.three.mcmc","lam_slp",0.427046787548185,0.993317147019025,0.56627035947084,0.821624046749434,NA,NA,NA
"one.three.mcmc","null_int",0.0139243306419447,0.067143593084827,0.0532192624428823,0.0346813615220286,NA,NA,NA
"one.three.mcmc","null_slp",0.0311280789881252,0.131524367111721,0.100396288123596,0.0679532561029528,NA,NA,NA
"one.three.vb.mf","spp_int",-0.314857425,0.567181325,0.916354812715,-0.0933528599963688,0.21942011361623,48,2
"one.three.vb.mf","spp_slp",-0.367415875,0.494247625,0.978814114945,-0.164153825559745,0.217091435745923,47,3
"one.three.vb.mf","mean_int",-0.24833785,0.06313851,0.31147636,-0.0986149165274,NA,NA,NA
"one.three.vb.mf","mean_slp",-0.438070125,0.2359527,0.674022825,-0.1008993650119,NA,NA,NA
"one.three.vb.mf","lam_int",0.02244586,0.5404587,0.51801284,0.17442647011,NA,NA,NA
"one.three.vb.mf","lam_slp",0.396452275,0.860448725,0.46399645,0.658323714,NA,NA,NA
"one.three.vb.mf","null_int",0.02762033,0.0610875325,0.0334672025,0.0414902849,NA,NA,NA
"one.three.vb.mf","null_slp",0.051262275,0.10958735,0.058325075,0.0767943177,NA,NA,NA
"one.three.vb.fr","spp_int",-0.3650271,0.742012525,1.16865779665,-0.0746664374243288,0.277067329967723,46,4
"one.three.vb.fr","spp_slp",-0.44150495,0.729474425,1.2624081592,-0.162887470986606,0.277041601571816,48,2
"one.three.vb.fr","mean_int",-0.5800281,0.6054172,1.1854453,-0.00032183711,NA,NA,NA
"one.three.vb.fr","mean_slp",-0.49657735,0.267829225,0.764406575,-0.1127975898453,NA,NA,NA
"one.three.vb.fr","lam_int",0.30634665,0.933587175,0.627240525,0.6866987571,NA,NA,NA
"one.three.vb.fr","lam_slp",0.094295935,0.813667475,0.71937154,0.4206431015,NA,NA,NA
"one.three.vb.fr","null_int",0.105750925,0.48542655,0.379675625,0.2475583749,NA,NA,NA
"one.three.vb.fr","null_slp",0.0735357275,0.229587175,0.1560514475,0.1370216635,NA,NA,NA
"two.one.mcmc","spp_int",-0.178627898830147,0.796639304770999,0.949272145208061,-0.0695498178631754,0.191554976393249,49,1
"two.one.mcmc","spp_slp",-1.19293659316667,0.00909023897118499,1.17859939582734,-0.0935822688333431,0.28036330848219,49,1
"two.one.mcmc","mean_int",-0.25355579357057,0.125190572479235,0.378746366049804,-0.0694445820660525,NA,NA,NA
"two.one.mcmc","mean_slp",-0.313366093979992,0.139172258730175,0.452538352710168,-0.0827211054333512,NA,NA,NA
"two.one.mcmc","phy_int",0.000148446353521511,0.0461411302737179,0.0459926839201964,0.0106982541457749,NA,NA,NA
"two.one.mcmc","phy_slp",0.000359756866217018,0.0555691364811224,0.0552093796149054,0.0150167697869128,NA,NA,NA
"two.one.mcmc","invphy_int",0.000460785184962742,0.0705991625143546,0.0701383773293919,0.0179054533084315,NA,NA,NA
"two.one.mcmc","invphy_slp",0.0817616097932231,0.332618114350797,0.250856504557574,0.181144154741148,NA,NA,NA
"two.one.mcmc","null_int",0.0103890753032743,0.220943410212554,0.21055433490928,0.097677951329406,NA,NA,NA
