"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.443249897592292,0,21.3432569503784
"one.two.vb.mf",0.537631464938045,0,13.5823180675507
"one.two.vb.fr",0.517162202800373,0,17.6024761199951
"one.three.mcmc",0.506426478889011,0,28.7429203987122
"one.three.vb.mf",0.400831855780208,0,21.173394203186
"one.three.vb.fr",0.485622039937529,0,24.0295236110687
"two.one.mcmc",0.422074270178887,0,28.4444437026978
"two.one.vb.mf",0.471350557703692,0,21.989360332489
"two.one.vb.fr",0.693156094395759,0,25.8419289588928
"two.two.mcmc",1.00076555817958,0.213333333333333,469.130403757095
"two.two.vb.mf",1.20835185801901,0.662222222222222,110.746593475342
"two.two.vb.fr",0.961511334286321,0.142222222222222,124.54621720314
"three.one.mcmc.base",Inf,0.016,17.6067340373993
"three.one.vb.base.mf",0.486218681383121,0,5.36089301109314
"three.one.vb.base.fr",0.448568706048648,0,7.41123533248901
"three.one.mcmc.partner",0.34959825833876,0,18.7569103240967
"three.one.vb.partner.mf",0.435219191387526,0,5.34857869148254
"three.one.vb.partner.fr",0.354897933519092,0,6.93016314506531
