"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.431184696586691,0,19.7883765697479
"one.two.vb.mf",0.518207597585657,0,12.5707755088806
"one.two.vb.fr",0.456159363205474,0,15.9908084869385
"one.three.mcmc",0.481346812407013,0,32.0239486694336
"one.three.vb.mf",0.466071569751676,0,20.0474123954773
"one.three.vb.fr",0.617947232779944,0,22.4139549732208
"two.one.mcmc",0.518798147966999,0,27.9020564556122
"two.one.vb.mf",0.585201540148385,0,22.5383975505829
"two.one.vb.fr",0.62169703822289,0,24.9957647323608
"two.two.mcmc",1.01745465163276,0.262222222222222,381.42477440834
"two.two.vb.mf",1.34762790712132,0.631111111111111,108.25391292572
"two.two.vb.fr",0.954139309376566,0.128888888888889,125.213652849197
"three.one.mcmc.base",1.49904246734072,0.008,18.8367545604706
"three.one.vb.base.mf",0.368752646230524,0,4.94340085983276
"three.one.vb.base.fr",0.452162004030819,0,4.87804460525513
"three.one.mcmc.partner",Inf,0.021,15.820906162262
"three.one.vb.partner.mf",0.480483801065562,0,3.99196124076843
"three.one.vb.partner.fr",0.351140658588788,0,4.30409216880798
