"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.474137624413085,0,20.1438522338867
"one.two.vb.mf",0.504843828840445,0,12.8435699939728
"one.two.vb.fr",0.427174276263928,0,15.367484331131
"one.three.mcmc",0.411083074369562,0,26.4991555213928
"one.three.vb.mf",0.469798328113955,0,19.6664009094238
"one.three.vb.fr",0.456172933650635,0,23.7917087078094
"two.one.mcmc",0.491959051018103,0,28.252429485321
"two.one.vb.mf",0.460910325771767,0,20.7300837039948
"two.one.vb.fr",0.527605886993989,0,24.6915392875671
"two.two.mcmc",1.04982516843179,0.284444444444444,417.753181934357
"two.two.vb.mf",1.34784771522023,0.635555555555556,109.204661369324
"two.two.vb.fr",0.957609546060779,0.146666666666667,126.738748788834
"three.one.mcmc.base",2.49073770178199,0.006,17.919842004776
"three.one.vb.base.mf",0.612065806154777,0,7.48400926589966
"three.one.vb.base.fr",0.778420919842462,0.008,4.21782541275024
"three.one.mcmc.partner",0.376566932345423,0,15.610383272171
"three.one.vb.partner.mf",0.383569784114076,0,3.83886075019836
"three.one.vb.partner.fr",0.46028829447167,0,3.56311726570129
