"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.414819863999083,0,19.9567275047302
"one.two.vb.mf",0.45256278048744,0,13.3121483325958
"one.two.vb.fr",0.494243181914886,0,15.5165159702301
"one.three.mcmc",0.369961923235717,0,25.9020550251007
"one.three.vb.mf",0.390626253227725,0,19.8287041187286
"one.three.vb.fr",0.464542015071765,0,23.2601115703583
"two.one.mcmc",0.50596381684805,0,27.2878370285034
"two.one.vb.mf",0.404848095741308,0,22.4119012355804
"two.one.vb.fr",0.439741104178953,0,26.9205203056335
"two.two.mcmc",0.983081693757716,0.186666666666667,767.631658315659
"two.two.vb.mf",1.35807468445164,0.626666666666667,108.148998260498
"two.two.vb.fr",0.975526383861838,0.146666666666667,124.138159513474
"three.one.mcmc.base",0.503260988826963,0,17.134845495224
"three.one.vb.base.mf",0.70251485831699,0.001,4.67558026313782
"three.one.vb.base.fr",0.587604902336251,0,4.3747251033783
"three.one.mcmc.partner",0.362575878362795,0,17.3466053009033
"three.one.vb.partner.mf",0.317029200386416,0,4.22438740730286
"three.one.vb.partner.fr",0.350065229667602,0,3.57470726966858
