"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.424737538358523,0,21.1663320064545
"one.two.vb.mf",0.517748869275449,0,13.3445944786072
"one.two.vb.fr",0.403294637074609,0,18.2486073970795
"one.three.mcmc",0.469927353277905,0,26.1248188018799
"one.three.vb.mf",0.427006306690069,0,20.4205474853516
"one.three.vb.fr",0.529683228393756,0,24.064316034317
"two.one.mcmc",0.407212679916172,0,29.1749022006989
"two.one.vb.mf",0.453532148745652,0,20.6167562007904
"two.one.vb.fr",0.460158704123628,0,25.3226699829102
"two.two.mcmc",1.07656075003413,0.231111111111111,356.955553531647
"two.two.vb.mf",1.11925282224818,0.653333333333333,110.51749753952
"two.two.vb.fr",1.06697342335129,0.124444444444444,131.012130737305
"three.one.mcmc.base",0.566690590483045,0,18.489994764328
"three.one.vb.base.mf",0.639602151305966,0,5.3394467830658
"three.one.vb.base.fr",0.611018751634118,0,4.1358847618103
"three.one.mcmc.partner",Inf,0.037,18.0300471782684
"three.one.vb.partner.mf",0.289624018506033,0,5.47778916358948
"three.one.vb.partner.fr",0.373353952328067,0,5.9962477684021
