"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.51733283157349,0,19.7683691978455
"one.two.vb.mf",0.44797167376173,0,14.0443634986877
"one.two.vb.fr",0.407089015902909,0,19.8504917621613
"one.three.mcmc",0.38608576424573,0,25.3974640369415
"one.three.vb.mf",0.370621888303758,0,19.3581070899963
"one.three.vb.fr",0.535082693796473,0,22.6885204315186
"two.one.mcmc",0.449258634280708,0,28.4093418121338
"two.one.vb.mf",0.368358126482094,0,22.2054533958435
"two.one.vb.fr",NA,NA,NA
"two.two.mcmc",1.02919998373941,0.2,432.023696422577
"two.two.vb.mf",0.888907888719038,0.0533333333333333,110.141929149628
"two.two.vb.fr",0.927245784421373,0.0888888888888889,127.265274763107
"three.one.mcmc.base",0.485141908337588,0,17.2560958862305
"three.one.vb.base.mf",0.344518171913078,0,4.81860780715942
"three.one.vb.base.fr",0.365650298963862,0,4.90909123420715
"three.one.mcmc.partner",0.73143098945516,0.001,18.5857203006744
"three.one.vb.partner.mf",0.404259497117337,0,3.67169594764709
"three.one.vb.partner.fr",0.366695487528929,0,4.79361796379089
