"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.49554853972758,0,21.6771628856659
"one.two.vb.mf",0.377324640157596,0,13.1939809322357
"one.two.vb.fr",0.58160573941644,0,16.9196009635925
"one.three.mcmc",0.372244015004073,0,26.3589570522308
"one.three.vb.mf",0.451262507423022,0,19.6251275539398
"one.three.vb.fr",0.421416390200268,0,23.4222168922424
"two.one.mcmc",0.43435975198143,0,30.2134075164795
"two.one.vb.mf",0.72904749746745,8e-04,22.7927668094635
"two.one.vb.fr",0.838196817691472,0.0012,25.1335728168488
"two.two.mcmc",1.08241936291566,0.2,474.825825691223
"two.two.vb.mf",1.31768557357217,0.604444444444444,111.3464884758
"two.two.vb.fr",0.9104684435147,0.137777777777778,122.054508924484
"three.one.mcmc.base",0.796737834353898,0.002,16.6333975791931
"three.one.vb.base.mf",0.55367488584057,0,5.81682372093201
"three.one.vb.base.fr",1.19065674831407,0.01,6.35906505584717
"three.one.mcmc.partner",0.383670258799467,0,17.8376479148865
"three.one.vb.partner.mf",0.306332242911171,0,4.40861415863037
"three.one.vb.partner.fr",0.426395914179192,0,4.22891783714294
