"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.43534304033147,0,20.3935079574585
"one.two.vb.mf",0.442282726704048,0,13.4046385288239
"one.two.vb.fr",0.502703676048131,0,16.7066552639008
"one.three.mcmc",0.430328051206931,0,26.1698513031006
"one.three.vb.mf",0.408126737563508,0,19.8934743404388
"one.three.vb.fr",0.510994857291066,0,27.80348944664
"two.one.mcmc",0.553959470197531,0,28.7903671264648
"two.one.vb.mf",0.458243473862796,0,21.4089832305908
"two.one.vb.fr",0.465604338758981,0,25.1442217826843
"two.two.mcmc",0.930900455959703,0.275555555555556,422.601125955582
"two.two.vb.mf",1.22474133387373,0.604444444444444,107.177594900131
"two.two.vb.fr",1.16550630816258,0.191111111111111,125.741404771805
"three.one.mcmc.base",Inf,0.021,16.5650901794434
"three.one.vb.base.mf",0.357941931888748,0,4.99903535842896
"three.one.vb.base.fr",0.486450693681964,0,3.60991549491882
"three.one.mcmc.partner",0.422468727857568,0,18.2889161109924
"three.one.vb.partner.mf",0.360911293597646,0,4.19587850570679
"three.one.vb.partner.fr",0.323340132891459,0,4.20065212249756
