"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.558685301649854,0,21.2757754325867
"one.two.vb.mf",0.539315230566368,0,13.6099696159363
"one.two.vb.fr",0.586292877256945,0,16.2591543197632
"one.three.mcmc",0.489255821251042,0,28.4020397663116
"one.three.vb.mf",0.496865517202304,0,19.0362827777863
"one.three.vb.fr",0.535365229588236,0,22.3323059082031
"two.one.mcmc",0.790784252507225,8e-04,28.8816275596619
"two.one.vb.mf",0.806818808506638,4e-04,21.7641270160675
"two.one.vb.fr",0.740259795836023,4e-04,24.1662223339081
"two.two.mcmc",1.01577123734397,0.244444444444444,555.96395778656
"two.two.vb.mf",1.27330437325104,0.613333333333333,109.103441476822
"two.two.vb.fr",1.04048111302415,0.2,126.239872694016
"three.one.mcmc.base",Inf,0.073,16.9654960632324
"three.one.vb.base.mf",0.683371828146179,0,4.14363384246826
"three.one.vb.base.fr",0.479711252221336,0,6.46397018432617
"three.one.mcmc.partner",0.497220843526685,0,18.1878848075867
"three.one.vb.partner.mf",0.320052292875597,0,4.99581956863403
"three.one.vb.partner.fr",0.415938824084018,0,4.80236792564392
