"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.524141624442205,0,19.8830316066742
"one.two.vb.mf",0.50035110320564,0,12.706268787384
"one.two.vb.fr",0.449030846426337,0,15.7587521076202
"one.three.mcmc",0.450465274668711,0,25.5891191959381
"one.three.vb.mf",0.375751935029826,0,20.505420923233
"one.three.vb.fr",0.50366066268327,0,26.1563897132874
"two.one.mcmc",0.4883252191272,0,27.8043706417084
"two.one.vb.mf",0.395029622783017,0,21.3717062473297
"two.one.vb.fr",0.606433046238333,0,26.125497341156
"two.two.mcmc",0.994720718409091,0.266666666666667,388.182750225067
"two.two.vb.mf",1.25438641570617,0.604444444444444,107.271666049957
"two.two.vb.fr",1.07652181881801,0.111111111111111,125.795965909958
"three.one.mcmc.base",0.368393285485898,0,19.5198817253113
"three.one.vb.base.mf",0.332920103859195,0,4.17172837257385
"three.one.vb.base.fr",0.41451865333719,0,5.59007024765015
"three.one.mcmc.partner",0.522397492437171,0,17.6065800189972
"three.one.vb.partner.mf",0.322993629265091,0,4.55926465988159
"three.one.vb.partner.fr",0.452630419857814,0,4.25785779953003
