"model","parameter","ci_lower","ci_upper","ci_width_mean","point_estimate","RMSE","CI_True","CI_False"
"one.two.mcmc","spp_int",0.0688700403525702,1.06685046545382,0.992720125057837,-0.133921354691082,0.247772193560344,48,2
"one.two.mcmc","spp_slp",-0.785375345220154,0.404834879569789,1.19423001398497,0.110341915237612,0.312850464759232,46,4
"one.two.vb.mf","spp_int",0.071817705,1.11565575,1.0286128824,-0.141013501935195,0.252346271708648,49,1
"one.two.vb.mf","spp_slp",-0.77468605,0.4640182,1.2531856771,0.114583238980784,0.311429677156476,47,3
"one.two.vb.fr","spp_int",0.0479890475,1.10066675,1.05371672343,-0.136502490578608,0.253822316842017,50,0
"one.two.vb.fr","spp_slp",-0.77815495,0.482589125,1.29943104763,0.109775520496893,0.312198853733334,47,3
"one.three.mcmc","spp_int",0.0175108402274443,0.995702533549109,0.946210007287464,-0.174689084119459,0.250540159585505,47,3
"one.three.mcmc","spp_slp",-0.571770096001715,0.406318749294422,0.934602841714411,0.168403280940101,0.237846343103132,48,2
"one.three.mcmc","mean_int",-0.367676679882988,0.103740235417464,0.471416915300452,-0.143275097272078,NA,NA,NA
"one.three.mcmc","mean_slp",-0.19783902973073,0.375477171184826,0.573316200915555,0.101469303315746,NA,NA,NA
"one.three.mcmc","lam_int",0.010535128795009,0.617631125102732,0.607095996307723,0.218238658015334,NA,NA,NA
"one.three.mcmc","lam_slp",0.0856231569394405,0.999233091949598,0.913609935010158,0.590394988897237,NA,NA,NA
"one.three.mcmc","null_int",0.0296575751011308,0.110154081743357,0.0804965066422259,0.060148442125911,NA,NA,NA
"one.three.mcmc","null_slp",0.00980410224179976,0.0944895405114734,0.0846854382696736,0.0387917939374514,NA,NA,NA
"one.three.vb.mf","spp_int",-0.0836262175,0.99118105,1.00713530175,-0.176937140994237,0.255925732600264,48,2
"one.three.vb.mf","spp_slp",-0.692464675,0.4147537,1.05255025485,0.16650889236599,0.255259449869269,49,1
"one.three.vb.mf","mean_int",-0.3352978,0.070479685,0.405777485,-0.1416070221472,NA,NA,NA
"one.three.vb.mf","mean_slp",-0.13032135,0.3243644,0.45468575,0.0939198004613,NA,NA,NA
"one.three.vb.mf","lam_int",0.0358991475,0.558209825,0.5223106775,0.20002714187,NA,NA,NA
"one.three.vb.mf","lam_slp",0.126212175,0.673639025,0.54742685,0.364065483,NA,NA,NA
"one.three.vb.mf","null_int",0.043526875,0.10043155,0.056904675,0.0681970741,NA,NA,NA
"one.three.vb.mf","null_slp",0.02983207,0.0736683175,0.0438362475,0.0487596533,NA,NA,NA
"one.three.vb.fr","spp_int",0.0625008725,1.2105775,1.1393317636,-0.168353194885944,0.296267571266483,47,3
"one.three.vb.fr","spp_slp",-1.1183965,0.57250565,1.610715594,0.16126567979281,0.366438062904541,49,1
"one.three.vb.fr","mean_int",-0.713673575,0.609977025,1.3236506,-0.067870337103,NA,NA,NA
"one.three.vb.fr","mean_slp",-0.8628497,0.85650365,1.71935335,-0.039038052552,NA,NA,NA
"one.three.vb.fr","lam_int",0.422777275,0.95335775,0.530580475,0.765490873,NA,NA,NA
"one.three.vb.fr","lam_slp",0.24869085,0.96913725,0.7204464,0.718733985,NA,NA,NA
"one.three.vb.fr","null_int",0.106558025,0.504443875,0.39788585,0.2474252001,NA,NA,NA
"one.three.vb.fr","null_slp",0.29356855,1.51739925,1.2238307,0.76499404,NA,NA,NA
"two.one.mcmc","spp_int",0.157423289536362,1.20697491439038,1.02040333980676,-0.11473030118421,0.244705704333692,47,3
"two.one.mcmc","spp_slp",-0.575815735006702,0.582079604349777,1.3193667615204,0.0477822861704994,0.249577997948081,49,1
"two.one.mcmc","mean_int",-0.393911278922469,0.330952980221786,0.724864259144255,-0.0635344847609201,NA,NA,NA
"two.one.mcmc","mean_slp",-0.125600087097024,0.288853302401003,0.414453389498027,0.069695878702018,NA,NA,NA
"two.one.mcmc","phy_int",0.000983296133934044,0.161089360419404,0.16010606428547,0.0398639017528203,NA,NA,NA
"two.one.mcmc","phy_slp",0.000151915272459964,0.043294753158571,0.0431428378861111,0.0105826650036945,NA,NA,NA
"two.one.mcmc","invphy_int",0.000170420165048079,0.0481009298083117,0.0479305096432637,0.00957962227958443,NA,NA,NA
"two.one.mcmc","invphy_slp",0.047863553839401,0.186378781802584,0.138515227963183,0.101399532080561,NA,NA,NA
"two.one.mcmc","null_int",0.0216311158446863,0.298999742042883,0.277368626198196,0.148942051594112,NA,NA,NA
"two.one.mcmc","null_slp",0.000922590099195637,0.12122033787573,0.120297747776534,0.0325757779750508,NA,NA,NA
"two.one.vb.mf","spp_int",0.14319425,1.16367875,1.0527527101,-0.113978131998013,0.250150508987856,48,2
"two.one.vb.mf","spp_slp",-0.65241735,0.548393525,1.3223226188,0.04814959957367,0.273412782510792,49,1
"two.one.vb.mf","mean_int",-0.342440425,0.18585595,0.528296375,-0.080207801485,NA,NA,NA
"two.one.vb.mf","mean_slp",-0.160413175,0.320696375,0.48110955,0.0846065918347,NA,NA,NA
"two.one.vb.mf","phy_int",0.003364025,0.11858375,0.115219725,0.029871102083,NA,NA,NA
"two.one.vb.mf","phy_slp",0.00571735325,0.0644718225,0.05875446925,0.02401499406,NA,NA,NA
"two.one.vb.mf","invphy_int",0.00046713535,0.0486803475,0.04821321215,0.010132143803,NA,NA,NA
"two.one.vb.mf","invphy_slp",0.0581781375,0.202490875,0.1443127375,0.1099061862,NA,NA,NA
"two.one.vb.mf","null_int",0.105383075,0.29692305,0.191539975,0.1815092519,NA,NA,NA
"two.one.vb.mf","null_slp",0.00742273,0.17284085,0.16541812,0.05149207514,NA,NA,NA
"two.one.vb.fr","spp_int",0.300674275,1.595151,1.257336663235,-0.104238624392658,0.323888930038073,48,2
"two.one.vb.fr","spp_slp",-0.746823825,0.8822931,1.7004913951,0.0547701315358264,0.803736269451823,46,4
"two.one.vb.fr","mean_int",-0.930473575,0.92667125,1.857144825,0.01827181812,NA,NA,NA
"two.one.vb.fr","mean_slp",-0.60031515,0.709244625,1.309559775,0.083698542849,NA,NA,NA
"two.one.vb.fr","phy_int",0.5907779,2.21352425,1.62274635,1.196365603,NA,NA,NA
"two.one.vb.fr","phy_slp",0.0439301125,0.52863735,0.4847072375,0.1923355881,NA,NA,NA
"two.one.vb.fr","invphy_int",0.0337213575,0.507446775,0.4737254175,0.1802604764,NA,NA,NA
"two.one.vb.fr","invphy_slp",0.019111385,0.414951825,0.39584044,0.10581157229,NA,NA,NA
"two.one.vb.fr","null_int",0.0607383775,0.771655324999999,0.710916947499999,0.2650362699,NA,NA,NA
"two.one.vb.fr","null_slp",0.32974135,1.50534825,1.1756069,0.780063746,NA,NA,NA
"two.two.mcmc","null_sites",1.1987956532248,9.88929638261703,8.69050072939223,6.61293657293118,NA,NA,NA
"two.two.mcmc","inv_sites",0.0388305023540784,5.86241453621326,5.82358403385918,1.47733235051144,NA,NA,NA
"two.two.vb.mf","null_sites",6.97509925,9.70449075,2.7293915,8.82099393,NA,NA,NA
"two.two.vb.mf","inv_sites",0.1018690625,5.7704405,5.6685714375,1.5869438415,NA,NA,NA
"two.two.vb.fr","null_sites",3.07903025,5.37632575,2.2972955,4.19182414,NA,NA,NA
"two.two.vb.fr","inv_sites",0.071809945,3.89079375,3.818983805,0.9897886624,NA,NA,NA
"three.one.mcmc.base","spp_int",-0.090725214637025,0.907505799216294,1.12103524234774,0.676056171762407,0.841533026395418,6,4
"three.one.mcmc.base","spp_slp",-1.59566024542773,-0.581200025329968,1.18252907701566,-0.986187767325293,0.724855639913888,5,5
"three.one.mcmc.base","partner_int",-0.079777381593725,0.126961943989696,0.149043466302237,0.0130563042893397,0.28001420180904,0,10
"three.one.mcmc.base","mean_int",-0.202023785244369,1.02754275115738,1.22956653640175,0.44728914338788,NA,NA,NA
"three.one.mcmc.base","mean_slp",-1.33202673603623,0.0495187117590983,1.38154544779532,-0.725895271175657,NA,NA,NA
"three.one.mcmc.base","lam_int",0.0103587226204123,0.817072480698613,0.806713758078201,0.316737224165491,NA,NA,NA
"three.one.mcmc.base","lam_slp",0.0150245068222372,0.944487869306643,0.929463362484406,0.382282818929376,NA,NA,NA
"three.one.mcmc.base","null_int",0.144829953450865,0.859189427720956,0.714359474270091,0.405475069417271,NA,NA,NA
"three.one.mcmc.base","null_slp",0.0852807137409187,0.8221916943378,0.736910980596881,0.318571714432599,NA,NA,NA
"three.one.mcmc.base","mean_partner_int",-0.0600845429874538,0.0883468346330968,0.148431377620551,0.0132655162513934,NA,NA,NA
"three.one.mcmc.base","lam_partner_int",0.00706658972218789,0.955316932201091,0.948250342478904,0.43539632931253,NA,NA,NA
"three.one.mcmc.base","null_partner_int",2.96625663530086e-05,0.0061880123368539,0.00615834977050089,0.00120335537947642,NA,NA,NA
"three.one.vb.base.mf","spp_int",-0.0710046825,0.80516555,0.9734948495,0.66039269835343,0.825082726602065,6,4
"three.one.vb.base.mf","spp_slp",-1.5859985,-0.5046635,1.173532544,-1.00635650006923,0.737287671309692,4,6
"three.one.vb.base.mf","partner_int",-0.0748219575,0.159055325,0.14185761975,0.017278531537436,0.28454580386493,0,10
"three.one.vb.base.mf","mean_int",-0.164109225,1.20902725,1.373136475,0.491445729343,NA,NA,NA
