"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.383819958920894,0,19.9226264953613
"one.two.vb.mf",0.464680066209642,0,13.2737901210785
"one.two.vb.fr",0.453409087244838,0,17.0588085651398
"one.three.mcmc",0.540082552939903,0,25.653621673584
"one.three.vb.mf",0.463452136394088,0,19.1458337306976
"one.three.vb.fr",0.554631389813963,0,24.5440065860748
"two.one.mcmc",0.79035140891613,4e-04,33.4866151809692
"two.one.vb.mf",0.617765292993316,0,20.9593455791473
"two.one.vb.fr",0.60254507178526,0,24.4835541248322
"two.two.mcmc",1.02238639809908,0.248888888888889,376.507060289383
"two.two.vb.mf",1.18209862856775,0.626666666666667,113.96292591095
"two.two.vb.fr",0.99035331874882,0.146666666666667,123.929044723511
"three.one.mcmc.base",0.479003837977104,0,16.2813050746918
"three.one.vb.base.mf",0.324363418542575,0,3.7701940536499
"three.one.vb.base.fr",0.550129737070147,0,4.68498849868774
"three.one.mcmc.partner",0.360158169568046,0,15.9089393615723
"three.one.vb.partner.mf",0.330259704720911,0,3.88717341423035
"three.one.vb.partner.fr",0.373024064956273,0,4.56196570396423
