"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.493394938017272,0,19.9354619979858
"one.two.vb.mf",0.71933167657182,4e-04,13.5799298286438
"one.two.vb.fr",0.463098710918772,0,16.2278065681458
"one.three.mcmc",0.474659165008396,0,26.4548506736755
"one.three.vb.mf",0.4326120043152,0,19.0284233093262
"one.three.vb.fr",0.538805115310538,0,23.9176018238068
"two.one.mcmc",0.586754425560265,0,28.2578673362732
"two.one.vb.mf",0.610244145648801,0,22.370142698288
"two.one.vb.fr",0.702151296757988,4e-04,24.6006317138672
"two.two.mcmc",0.917746506599387,0.324444444444444,472.01708817482
"two.two.vb.mf",1.18288224909648,0.666666666666667,109.50870680809
"two.two.vb.fr",0.949419379576733,0.146666666666667,127.192853212357
"three.one.mcmc.base",0.550615867300786,0,17.8640842437744
"three.one.vb.base.mf",0.769169010148899,0.004,5.74858808517456
"three.one.vb.base.fr",0.793696664607505,0.002,7.66437792778015
"three.one.mcmc.partner",0.457339538582332,0,17.7484812736511
"three.one.vb.partner.mf",0.343916985636474,0,4.26165986061096
"three.one.vb.partner.fr",0.389094721794366,0,5.86735510826111
