"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.428587680154282,0,20.5527811050415
"one.two.vb.mf",0.485812172702887,0,12.7630717754364
"one.two.vb.fr",0.479455410235957,0,17.3721122741699
"one.three.mcmc",0.420324368353555,0,26.6427190303802
"one.three.vb.mf",0.417190226284093,0,20.6583504676819
"one.three.vb.fr",0.475307078789354,0,23.8985090255737
"two.one.mcmc",0.398934530004213,0,30.1275634765625
"two.one.vb.mf",0.395333413349832,0,21.7125954627991
"two.one.vb.fr",0.476475899527991,0,24.6472866535187
"two.two.mcmc",1.07411884591276,0.266666666666667,457.041015625
"two.two.vb.mf",1.16917461162418,0.684444444444444,112.345555782318
"two.two.vb.fr",0.908945791326867,0.0844444444444444,126.315479516983
"three.one.mcmc.base",0.39009982898168,0,17.7625925540924
"three.one.vb.base.mf",0.393388979820024,0,5.80373096466064
"three.one.vb.base.fr",0.392033288877304,0,5.648432970047
"three.one.mcmc.partner",0.352047244046342,0,17.1962170600891
"three.one.vb.partner.mf",0.300893576551814,0,4.63561463356018
"three.one.vb.partner.fr",0.387822538961633,0,4.56330513954163
