"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.3786463627066,0,20.9282503128052
"one.two.vb.mf",0.435135074304241,0,13.2558343410492
"one.two.vb.fr",0.438130655794267,0,16.4342198371887
"one.three.mcmc",0.432368930790777,0,26.5775108337402
"one.three.vb.mf",0.36336561422547,0,19.8302729129791
"one.three.vb.fr",0.419837258248944,0,23.5409409999847
"two.one.mcmc",0.50979780088876,0,31.190500497818
"two.one.vb.mf",0.504753268740963,0,21.7889189720154
"two.one.vb.fr",0.613436200507369,0,24.3492743968964
"two.two.mcmc",1.01147458609863,0.24,489.982598543167
"two.two.vb.mf",1.16368389294108,0.671111111111111,111.347411155701
"two.two.vb.fr",0.928969504347513,0.133333333333333,125.469632863998
"three.one.mcmc.base",0.488449222490671,0,16.4519083499908
"three.one.vb.base.mf",0.356011607533227,0,5.01537394523621
"three.one.vb.base.fr",0.424131986554727,0,4.41477394104004
"three.one.mcmc.partner",0.434376131433104,0,16.5055768489838
"three.one.vb.partner.mf",0.341211081907994,0,4.32297158241272
"three.one.vb.partner.fr",0.406336744797103,0,3.67936706542969
