"model","parameter","ci_lower","ci_upper","ci_width_mean","point_estimate","RMSE","CI_True","CI_False"
"one.two.mcmc","spp_int",-0.498531684787757,0.470733097654001,0.988175769199326,-0.0796864071316581,0.240700328719537,49,1
"one.two.mcmc","spp_slp",-0.708601352981347,0.354109037439815,1.00696942858544,0.0109970793442495,0.241614874621177,48,2
"one.two.vb.mf","spp_int",-0.513658275,0.4804188,1.01244641052,-0.0855165556358266,0.237129147759407,49,1
"one.two.vb.mf","spp_slp",-0.687575125,0.363245625,1.0589766259,0.0108322524929776,0.245023885091294,48,2
"one.two.vb.fr","spp_int",-0.549018,0.49357615,1.0464764466,-0.080227799263958,0.240739785678566,49,1
"one.two.vb.fr","spp_slp",-0.71308045,0.3132014,1.12174923365,0.0138388777507102,0.240413192966484,49,1
"one.three.mcmc","spp_int",-0.402918020091418,0.344096161489263,0.804332686767246,-0.104379447744116,0.188375973898431,48,2
"one.three.mcmc","spp_slp",-0.522077055105465,0.279183955337521,0.771316217693841,0.0156629565765697,0.198666343379684,47,3
"one.three.mcmc","mean_int",-0.251858948426785,0.0742576647681105,0.326116613194895,-0.0923732329009728,NA,NA,NA
"one.three.mcmc","mean_slp",-0.320260546611102,0.193567858862481,0.513828405473583,-0.0515339333890932,NA,NA,NA
"one.three.mcmc","lam_int",0.00925051847913443,0.649621203436443,0.640370684957309,0.221102108740707,NA,NA,NA
"one.three.mcmc","lam_slp",0.282776337819931,0.975467703033642,0.692691365213711,0.672824640675603,NA,NA,NA
"one.three.mcmc","null_int",0.00849092970034983,0.0674726828020725,0.0589817531017227,0.0317304726537332,NA,NA,NA
"one.three.mcmc","null_slp",0.0140261381376636,0.0905907275383193,0.0765645894006557,0.0402997065756703,NA,NA,NA
"one.three.vb.mf","spp_int",-0.44120225,0.373933375,0.8789478737,-0.105624772192675,0.200958984152453,48,2
"one.three.vb.mf","spp_slp",-0.564909675,0.31615685,0.861002839575,0.0192628823989628,0.206915994715911,47,3
"one.three.vb.mf","mean_int",-0.24433265,0.056243845,0.300576495,-0.101115242619,NA,NA,NA
"one.three.vb.mf","mean_slp",-0.28545195,0.1682441,0.45369605,-0.067832764126,NA,NA,NA
"one.three.vb.mf","lam_int",0.028704145,0.480691875,0.45198773,0.16873132315,NA,NA,NA
"one.three.vb.mf","lam_slp",0.231115825,0.738287375,0.50717155,0.4780220758,NA,NA,NA
"one.three.vb.mf","null_int",0.0260332875,0.0604609175,0.03442763,0.0408919074,NA,NA,NA
"one.three.vb.mf","null_slp",0.0319817775,0.0767284575,0.04474668,0.0506926558,NA,NA,NA
"one.three.vb.fr","spp_int",-0.573947675,0.51215415,1.1002386421,-0.089880501752368,0.244471933374177,50,0
"one.three.vb.fr","spp_slp",-0.64563835,0.497448925,1.15102436119,0.0149787276530238,0.242690706454843,49,1
"one.three.vb.fr","mean_int",-0.3771227,0.247611925,0.624734625,-0.078996804108,NA,NA,NA
"one.three.vb.fr","mean_slp",-0.678969,0.403898075,1.082867075,-0.145418798826,NA,NA,NA
"one.three.vb.fr","lam_int",0.072690875,0.78229205,0.709601175,0.3485322047,NA,NA,NA
"one.three.vb.fr","lam_slp",0.3551588,0.937742175,0.582583375,0.7126862145,NA,NA,NA
"one.three.vb.fr","null_int",0.0582084425,0.223042475,0.1648340325,0.1218101182,NA,NA,NA
"one.three.vb.fr","null_slp",0.096041805,0.3987818,0.302739995,0.2095940895,NA,NA,NA
"two.one.mcmc","spp_int",-0.64733095317074,0.210128162875183,0.925268347822555,-0.131906771041573,0.268540231405602,48,2
"two.one.mcmc","spp_slp",-0.0756660557274413,0.893661242168308,1.14347543211194,0.0071940721499325,0.289646127422161,47,3
"two.one.mcmc","mean_int",-0.301586609689881,0.0638005892833929,0.365387198973274,-0.117813544819619,NA,NA,NA
"two.one.mcmc","mean_slp",-0.148526280582759,0.198192674342824,0.346718954925583,0.0167992605320265,NA,NA,NA
"two.one.mcmc","phy_int",0.000484214476527543,0.0497120929107603,0.0492278784342328,0.0139633003433332,NA,NA,NA
"two.one.mcmc","phy_slp",0.000129737509350522,0.0349587130318595,0.034828975522509,0.00783811344373401,NA,NA,NA
"two.one.mcmc","invphy_int",0.00609058437666758,0.0631018056807509,0.0570112213040833,0.0270710667219035,NA,NA,NA
"two.one.mcmc","invphy_slp",0.0534845393754453,0.211184855837545,0.1577003164621,0.111038347133332,NA,NA,NA
"two.one.mcmc","null_int",0.00126651312299917,0.115828509329775,0.114561996206776,0.0354255536210528,NA,NA,NA
"two.one.mcmc","null_slp",0.000679714143849229,0.11346368475519,0.112783970611341,0.0291246878661785,NA,NA,NA
"two.one.vb.mf","spp_int",-0.679462125,0.24292795,0.95973468157,-0.130732330563262,0.28173450144811,47,3
"two.one.vb.mf","spp_slp",-0.108968975,0.89666285,1.12636926866,0.009763852082911,0.287269877425259,48,2
"two.one.vb.mf","mean_int",-0.3091696,0.0714309649999999,0.380600565,-0.112397104958,NA,NA,NA
"two.one.vb.mf","mean_slp",-0.148174725,0.17944845,0.327623175,0.018433013053,NA,NA,NA
"two.one.vb.mf","phy_int",0.0035036915,0.052609965,0.0491062735,0.01775119577,NA,NA,NA
"two.one.vb.mf","phy_slp",0.00259915375,0.05229342,0.04969426625,0.01534931904,NA,NA,NA
"two.one.vb.mf","invphy_int",0.010113475,0.060091125,0.04997765,0.02601662595,NA,NA,NA
"two.one.vb.mf","invphy_slp",0.0686482275,0.193469725,0.1248214975,0.1174526166,NA,NA,NA
"two.one.vb.mf","null_int",0.0229397375,0.139964925,0.1170251875,0.0612764925,NA,NA,NA
"two.one.vb.mf","null_slp",0.00610459625,0.200741725,0.19463712875,0.05251232231,NA,NA,NA
"two.one.vb.fr","spp_int",-0.8014263,0.372412175,1.192608386075,-0.0921468206416534,0.29858819773051,49,1
"two.one.vb.fr","spp_slp",-0.204867025,1.0933205,1.3934225878,0.020576833663101,0.36803308929256,48,2
"two.one.vb.fr","mean_int",-0.573050975,0.41188515,0.984936125,-0.054694249585,NA,NA,NA
"two.one.vb.fr","mean_slp",-0.876976325,0.848441675,1.725418,0.0025064904,NA,NA,NA
"two.one.vb.fr","phy_int",0.03206277,0.325719,0.29365623,0.1243924612,NA,NA,NA
"two.one.vb.fr","phy_slp",0.39289505,1.7586305,1.36573545,0.897894895,NA,NA,NA
"two.one.vb.fr","invphy_int",0.03204766,0.27780175,0.24575409,0.1057600561,NA,NA,NA
"two.one.vb.fr","invphy_slp",0.0262253575,0.25517135,0.2289459925,0.0903761104,NA,NA,NA
"two.one.vb.fr","null_int",0.01943301,0.35981305,0.34038004,0.10953181936,NA,NA,NA
"two.one.vb.fr","null_slp",0.0248226425,0.581793824999999,0.556971182499999,0.1780964983,NA,NA,NA
"two.two.mcmc","null_sites",1.7007320814399,9.89113853660909,8.19040645516919,6.7597517937993,NA,NA,NA
"two.two.mcmc","inv_sites",0.0252223776636107,5.72522181009629,5.69999943243268,1.37495899266208,NA,NA,NA
"two.two.vb.mf","null_sites",6.884479,9.67573825,2.79125925,8.80545339,NA,NA,NA
"two.two.vb.mf","inv_sites",0.0848018225,5.5996205,5.5148186775,1.42592552648,NA,NA,NA
"two.two.vb.fr","null_sites",3.09200475,5.24601175,2.154007,4.15615378,NA,NA,NA
"two.two.vb.fr","inv_sites",0.05218562,2.979355,2.92716938,0.82231745222,NA,NA,NA
"three.one.mcmc.base","spp_int",-0.0637569915339052,0.977952216984304,1.01794461923894,-0.12688000157201,0.609048481704117,5,5
"three.one.mcmc.base","spp_slp",0.522191243946275,1.52174434615214,1.00289239654217,0.0181802704713351,0.725393631883064,5,5
"three.one.mcmc.base","partner_int",-0.107159229335221,0.0823075644308593,0.144863472662169,-0.00132238649742286,0.280199277160669,0,10
"three.one.mcmc.base","mean_int",-0.616521239966002,0.504468099386756,1.12098933935276,-0.0741770993065694,NA,NA,NA
"three.one.mcmc.base","mean_slp",-0.49035683416164,0.771928194302954,1.26228502846459,0.0864490482221031,NA,NA,NA
"three.one.mcmc.base","lam_int",0.0117353868181072,0.66660947280204,0.654874085983933,0.243798403030267,NA,NA,NA
"three.one.mcmc.base","lam_slp",0.0094291454576562,0.70250768182408,0.693078536366424,0.264391567963528,NA,NA,NA
"three.one.mcmc.base","null_int",0.122246272228586,0.787022180310528,0.664775908081942,0.352763189830978,NA,NA,NA
"three.one.mcmc.base","null_slp",0.264675540020602,1.14348680445929,0.878811264438685,0.599453452340081,NA,NA,NA
"three.one.mcmc.base","mean_partner_int",-0.0710824315197199,0.0638279141930226,0.134910345712742,-0.000889488208671682,NA,NA,NA
"three.one.mcmc.base","lam_partner_int",0.021107094414331,0.950864820720715,0.929757726306384,0.420898206489355,NA,NA,NA
"three.one.mcmc.base","null_partner_int",2.56251324048588e-05,0.00402382387525516,0.0039981987428503,0.000745825462176791,NA,NA,NA
"three.one.vb.base.mf","spp_int",-0.00847697575,0.82496975,0.842634575825,-0.12971703520647,0.607353895368528,4,6
"three.one.vb.base.mf","spp_slp",0.463648975,1.57403175,1.0694575075,0.02318250647222,0.716736325168428,5,5
"three.one.vb.base.mf","partner_int",-0.1284471,0.0533203375,0.12523900075,-0.0104899842874022,0.290675577502518,0,10
"three.one.vb.base.mf","mean_int",-0.522982,0.455384625,0.978366625,-0.0261964058995,NA,NA,NA
"three.one.vb.base.mf","mean_slp",-0.4788219,0.68094025,1.15976215,0.082006554948,NA,NA,NA
"three.one.vb.base.mf","lam_int",0.0248810175,0.655730675,0.6308496575,0.22422352483,NA,NA,NA
"three.one.vb.base.mf","lam_slp",0.023443025,0.70291205,0.679469025,0.24746399291,NA,NA,NA
"three.one.vb.base.mf","null_int",0.153192825,0.767675975,0.61448315,0.3790191319,NA,NA,NA
"three.one.vb.base.mf","null_slp",0.276258875,1.10066,0.824401125,0.587160002,NA,NA,NA
"three.one.vb.base.mf","mean_partner_int",-0.0403159975,0.0549082725,0.09522427,0.0072233163334,NA,NA,NA
"three.one.vb.base.mf","lam_partner_int",0.057956695,0.8199825,0.762025805,0.3756377385,NA,NA,NA
"three.one.vb.base.mf","null_partner_int",0.000460631075,0.003901254,0.003440622925,0.00146936576,NA,NA,NA
"three.one.vb.base.fr","spp_int",-0.179987475,1.23004825,1.402611447,-0.09557248080133,0.618761632523752,6,4
"three.one.vb.base.fr","spp_slp",0.427512975,1.5920895,1.10642179625,0.0109420050666,0.732441624573548,5,5
"three.one.vb.base.fr","partner_int",-0.353797775,0.304958525,0.34675056625,-0.016919936759,0.294675723259451,1,9
"three.one.vb.base.fr","mean_int",-0.705123175,0.6453375,1.350460675,-0.0199170532893,NA,NA,NA
"three.one.vb.base.fr","mean_slp",-0.5532119,0.7002595,1.2534714,0.073661622222,NA,NA,NA
"three.one.vb.base.fr","lam_int",0.030714825,0.7628938,0.732178975,0.28408498697,NA,NA,NA
"three.one.vb.base.fr","lam_slp",0.021715665,0.76945815,0.747742485,0.26670747537,NA,NA,NA
"three.one.vb.base.fr","null_int",0.135245525,0.8724877,0.737242175,0.3925461286,NA,NA,NA
"three.one.vb.base.fr","null_slp",0.2849432,1.153418,0.8684748,0.620199488,NA,NA,NA
"three.one.vb.base.fr","mean_partner_int",-0.208160825,0.233386925,0.44154775,0.002178629516,NA,NA,NA
"three.one.vb.base.fr","lam_partner_int",0.0969250425,0.957242575,0.8603175325,0.58510327,NA,NA,NA
"three.one.vb.base.fr","null_partner_int",0.00301068175,0.0584241875,0.05541350575,0.01780131617,NA,NA,NA
"three.one.mcmc.partner","spp_int",-0.892329768375738,0.173786576646715,1.09450745835702,-0.307628641725453,NA,NA,NA
"three.one.mcmc.partner","spp_slp",-0.489573957894274,0.178918960482859,0.653680291032639,-0.105036781648269,NA,NA,NA
"three.one.mcmc.partner","partner_int",-0.6950395527026,0.204049003176169,0.324183797230018,-0.0206517437711418,0.195038354883604,6,4
"three.one.mcmc.partner","mean_int",-0.831203020335678,0.255990181662409,1.08719320199809,-0.289329316428076,NA,NA,NA
"three.one.mcmc.partner","mean_slp",-0.369400752639742,0.226853069304834,0.596253821944576,-0.0860256752952609,NA,NA,NA
"three.one.mcmc.partner","lam_int",0.0205819671039793,0.956465758929825,0.935883791825845,0.430397507257994,NA,NA,NA
"three.one.mcmc.partner","lam_slp",0.0166263111514477,0.923517316333649,0.906891005182202,0.411945533591624,NA,NA,NA
"three.one.mcmc.partner","null_int",0.0009011588960994,0.077040940702316,0.0761397818062166,0.0159288183243507,NA,NA,NA
"three.one.mcmc.partner","null_slp",0.000393314641913748,0.152605916754665,0.152212602112751,0.0316000228323228,NA,NA,NA
"three.one.mcmc.partner","mean_partner_int",-0.28485282341842,0.151835782850661,0.43668860626908,-0.0386322865010266,NA,NA,NA
"three.one.mcmc.partner","lam_partner_int",0.0119911576114255,0.856802075846586,0.84481091823516,0.344808198097268,NA,NA,NA
"three.one.mcmc.partner","null_partner_int",0.00403547736148892,0.0791916081791121,0.0751561308176232,0.0195994337561271,NA,NA,NA
"three.one.vb.partner.mf","spp_int",-0.665933425,-0.140909475,0.56854551715,-0.3601256903435,NA,NA,NA
"three.one.vb.partner.mf","spp_slp",-0.4590212,0.17899925,0.7022250025,-0.09441743091535,NA,NA,NA
"three.one.vb.partner.mf","partner_int",-0.380730875,0.148258775,0.197761622,-0.00102297472932,0.195930083850497,5,5
"three.one.vb.partner.mf","mean_int",-0.54159275,-0.164701625,0.376891125,-0.3482866796,NA,NA,NA
"three.one.vb.partner.mf","mean_slp",-0.363341175,0.144604475,0.50794565,-0.1174759685615,NA,NA,NA
"three.one.vb.partner.mf","lam_int",0.053700175,0.8306117,0.776911525,0.3858751638,NA,NA,NA
"three.one.vb.partner.mf","lam_slp",0.04186439,0.779833125,0.737968735,0.33625131917,NA,NA,NA
"three.one.vb.partner.mf","null_int",0.00790923425,0.0685253475,0.06061611325,0.02662179274,NA,NA,NA
