"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.42202457334593,0,19.3493006229401
"one.two.vb.mf",0.450871850847454,0,13.2494459152222
"one.two.vb.fr",0.470216552002709,0,16.1707406044006
"one.three.mcmc",0.374177312774521,0,25.8727207183838
"one.three.vb.mf",0.435798162361121,0,20.4797425270081
"one.three.vb.fr",0.555766063289592,0,26.3374655246735
"two.one.mcmc",0.465984576879898,0,27.8934767246246
"two.one.vb.mf",0.611909400322602,0,21.4445898532867
"two.one.vb.fr",0.64876265310765,0,25.1926367282867
"two.two.mcmc",0.939761692622207,0.244444444444444,376.559360027313
"two.two.vb.mf",1.14771523063194,0.608888888888889,108.07420372963
"two.two.vb.fr",0.888903644937818,0.155555555555556,124.254735469818
"three.one.mcmc.base",0.539163088737717,0,17.1965308189392
"three.one.vb.base.mf",0.621176632419789,0,5.26593446731567
"three.one.vb.base.fr",0.611388382614421,0,6.71587181091309
"three.one.mcmc.partner",0.416253965591548,0,16.4660050868988
"three.one.vb.partner.mf",0.432278057202251,0,4.27423191070557
"three.one.vb.partner.fr",0.476350185463209,0,7.37975311279297
