"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.424714724168642,0,18.7293410301208
"one.two.vb.mf",0.442796052664965,0,11.9880936145782
"one.two.vb.fr",0.490790127529329,0,14.2755613327026
"one.three.mcmc",0.536663278421373,0,25.3064353466034
"one.three.vb.mf",0.433476216837386,0,18.9680497646332
"one.three.vb.fr",0.553032322223311,0,21.2104051113129
"two.one.mcmc",0.52165766246507,0,28.0693688392639
"two.one.vb.mf",0.582245782984466,0,20.2273910045624
"two.one.vb.fr",0.625799175904392,0,24.2925596237183
"two.two.mcmc",0.938762881665855,0.24,575.428142547607
"two.two.vb.mf",1.19834938985201,0.613333333333333,106.704118728638
"two.two.vb.fr",0.916097056914773,0.146666666666667,124.083836555481
"three.one.mcmc.base",1.09726792817456,0.011,18.7240982055664
"three.one.vb.base.mf",1.01839120384285,0.01,4.91092443466187
"three.one.vb.base.fr",0.681889373572708,0,7.29626488685608
"three.one.mcmc.partner",0.387461961837628,0,18.3940212726593
"three.one.vb.partner.mf",0.42526596494976,0,4.6273512840271
"three.one.vb.partner.fr",0.382019854891825,0,5.37778186798096
