"model","parameter","ci_lower","ci_upper","ci_width_mean","point_estimate","RMSE","CI_True","CI_False"
"one.two.mcmc","spp_int",-0.719822516733765,0.261996498134899,0.991741850978354,-0.253780358789108,0.231862786943045,48,2
"one.two.mcmc","spp_slp",-0.820893372191919,0.325024141683671,1.1465596597766,-0.0106255428969955,0.264891012341089,50,0
"one.two.vb.mf","spp_int",-0.68363785,0.310893925,1.0331159483,-0.259275207195372,0.228124812844604,50,0
"one.two.vb.mf","spp_slp",-0.847334725,0.40974505,1.20673524435,-0.007157319669819,0.266356034621262,49,1
"one.two.vb.fr","spp_int",-0.765245425,0.3631648,1.07462200089,-0.255734887600526,0.227011825694358,50,0
"one.two.vb.fr","spp_slp",-0.836762875,0.3569234,1.2524558359,-0.013389595279818,0.263184977029564,50,0
"one.three.mcmc","spp_int",-0.776812654887426,0.160805370381724,0.9523819347643,-0.336037420583899,0.223427124680018,49,1
"one.three.mcmc","spp_slp",-0.727683054427575,0.272796246562848,1.00891578559756,-0.00212225342191693,0.208560373494485,49,1
"one.three.mcmc","mean_int",-0.567607522078093,-0.116808674624899,0.450798847453194,-0.34591654791013,NA,NA,NA
"one.three.mcmc","mean_slp",-0.440767941571144,0.22674369053169,0.667511632102835,-0.067183253980713,NA,NA,NA
"one.three.mcmc","lam_int",0.0095915544845457,0.628209554276343,0.618617999791797,0.211549350803715,NA,NA,NA
"one.three.mcmc","lam_slp",0.18680681738446,0.980360430337135,0.793553612952675,0.636819928879963,NA,NA,NA
"one.three.mcmc","null_int",0.0238584988452515,0.101808582086129,0.0779500832408771,0.0531386640006225,NA,NA,NA
"one.three.mcmc","null_slp",0.0232599272799877,0.131700906166558,0.108440978886571,0.0608270833486077,NA,NA,NA
"one.three.vb.mf","spp_int",-0.763574025,0.205006275,0.991169901225,-0.337321321804698,0.22351776304247,49,1
"one.three.vb.mf","spp_slp",-0.762164125,0.24816375,1.08415483236,-0.0050356735738554,0.218018352488997,50,0
"one.three.vb.mf","mean_int",-0.5722932,-0.182597775,0.389695425,-0.3681022438,NA,NA,NA
"one.three.vb.mf","mean_slp",-0.35898285,0.201750575,0.560733425,-0.076078347214,NA,NA,NA
"one.three.vb.mf","lam_int",0.02567568,0.51254345,0.48686777,0.17706399284,NA,NA,NA
"one.three.vb.mf","lam_slp",0.224622625,0.743868,0.519245375,0.4728849865,NA,NA,NA
"one.three.vb.mf","null_int",0.03911404,0.085270025,0.046155985,0.0591995403,NA,NA,NA
"one.three.vb.mf","null_slp",0.0419874125,0.1035384,0.0615509875,0.0677016386,NA,NA,NA
"one.three.vb.fr","spp_int",-0.843123625,0.304152,1.17112539054,-0.31508083481057,0.271058447475345,48,2
"one.three.vb.fr","spp_slp",-0.96905065,0.32333325,1.3622116838005,-0.016980513592892,0.274974943196844,50,0
"one.three.vb.fr","mean_int",-0.6588773,0.183839675,0.842716975,-0.21911380776,NA,NA,NA
"one.three.vb.fr","mean_slp",-0.68991215,0.394390475,1.084302625,-0.138293675907,NA,NA,NA
"one.three.vb.fr","lam_int",0.1160284,0.829757725,0.713729325,0.4553628476,NA,NA,NA
"one.three.vb.fr","lam_slp",0.374826775,0.9403356,0.565508825,0.731288038,NA,NA,NA
"one.three.vb.fr","null_int",0.0722431,0.28160545,0.20936235,0.1509439691,NA,NA,NA
"one.three.vb.fr","null_slp",0.09417506,0.370870275,0.276695215,0.1997607188,NA,NA,NA
"two.one.mcmc","spp_int",-0.444307146408756,0.551798949573712,0.98848401776216,-0.294769346492409,0.198857142907691,50,0
"two.one.mcmc","spp_slp",-0.801470796048479,0.236735116189521,1.13086187497514,-0.031912010443078,0.384927202863738,45,5
"two.one.mcmc","mean_int",-0.527395502260609,-0.028107354626989,0.49928814763362,-0.283883872009704,NA,NA,NA
"two.one.mcmc","mean_slp",-0.245591783161295,0.142647229902051,0.388239013063346,-0.0445036187356061,NA,NA,NA
"two.one.mcmc","phy_int",0.0004345470893378,0.0748318777040056,0.0743973306146678,0.0193788862665272,NA,NA,NA
"two.one.mcmc","phy_slp",0.000281569356088095,0.0440220661315158,0.0437404967754277,0.0108531351372453,NA,NA,NA
"two.one.mcmc","invphy_int",0.000362020420887954,0.0792922535922094,0.0789302331713215,0.0217068199580123,NA,NA,NA
"two.one.mcmc","invphy_slp",0.0182086189317739,0.130410466426961,0.112201847495188,0.0600925550093644,NA,NA,NA
"two.one.mcmc","null_int",0.0167704477728147,0.270459608123278,0.253689160350464,0.123921153286936,NA,NA,NA
"two.one.mcmc","null_slp",0.00117786680850573,0.154569607164419,0.153391740355913,0.0499429535652179,NA,NA,NA
