"model","parameter","ci_lower","ci_upper","ci_width_mean","point_estimate","RMSE","CI_True","CI_False"
"one.two.mcmc","spp_int",-0.992761255994652,0.0656463986530193,1.00245748217104,0.0994217887681852,0.23450721227914,48,2
"one.two.mcmc","spp_slp",-1.10014881085757,-0.110286457398727,0.953685986052464,-0.183282892803404,0.196967793948512,50,0
"one.two.vb.mf","spp_int",-1.034844,0.0758055399999999,1.0263584722,0.100678660024139,0.241935943585083,48,2
"one.two.vb.mf","spp_slp",-1.08401875,0.0022989564999998,0.972254798083,-0.186551038358885,0.196161109240922,50,0
"one.two.vb.fr","spp_int",-1.00594775,0.09991582,1.066368674945,0.102945657267504,0.238792125198365,48,2
"one.two.vb.fr","spp_slp",-1.12729575,-0.0274169875000001,1.03676180049,-0.183689990125626,0.197250833090367,50,0
"one.three.mcmc","spp_int",-0.902719131540668,0.105571684744922,0.933772538549354,0.130194780887088,0.24179446607383,46,4
"one.three.mcmc","spp_slp",-1.05761380604157,-0.111142721310989,0.781154131219118,-0.227304030766193,0.148044761613063,50,0
"one.three.mcmc","mean_int",-0.199904539168585,0.368494255940091,0.568398795108676,0.0954389230914042,NA,NA,NA
"one.three.mcmc","mean_slp",-0.55896525530509,-0.0224664550407188,0.536498800264371,-0.283188052555284,NA,NA,NA
"one.three.mcmc","lam_int",0.0095288958357048,0.754834156028839,0.745305260193134,0.284291053880296,NA,NA,NA
"one.three.mcmc","lam_slp",0.0467157743942432,0.93894701859905,0.892231244204807,0.501879165432787,NA,NA,NA
"one.three.mcmc","null_int",0.0170433650387939,0.0767011116375614,0.0596577465987675,0.0375193609215367,NA,NA,NA
"one.three.mcmc","null_slp",0.00792213848209328,0.0517207174590432,0.0437985789769499,0.0232089906753701,NA,NA,NA
"one.three.vb.mf","spp_int",-0.922855125,0.154540925,0.9727729202,0.130574448045285,0.239408322565786,47,3
"one.three.vb.mf","spp_slp",-1.00473475,-0.0978803375000001,0.83889272114,-0.232499570116403,0.152234690676706,50,0
"one.three.vb.mf","mean_int",-0.153340475,0.3057612,0.459101675,0.074400879489,NA,NA,NA
"one.three.vb.mf","mean_slp",-0.5338375,-0.070870135,0.462967365,-0.30379022372,NA,NA,NA
"one.three.vb.mf","lam_int",0.03965322,0.584361275,0.544708055,0.2264407343,NA,NA,NA
"one.three.vb.mf","lam_slp",0.125674475,0.66992115,0.544246675,0.3770363351,NA,NA,NA
"one.three.vb.mf","null_int",0.0250873625,0.05711997,0.0320326075,0.0397031272,NA,NA,NA
"one.three.vb.mf","null_slp",0.0168491925,0.0404538825,0.02360469,0.0265803279,NA,NA,NA
"one.three.vb.fr","spp_int",-1.2953335,-0.0353073625000001,1.16578674565,0.123412073395206,0.268444846646962,49,1
"one.three.vb.fr","spp_slp",-1.2647715,-0.0851699075000002,1.085991467716,-0.235035678137684,0.223721998223651,50,0
"one.three.vb.fr","mean_int",-0.99368855,0.7310112,1.72469975,-0.148898315782,NA,NA,NA
"one.three.vb.fr","mean_slp",-0.6445676,0.291959775,0.936527375,-0.183429538523,NA,NA,NA
"one.three.vb.fr","lam_int",0.619233225,0.970157225,0.350924,0.852844633,NA,NA,NA
"one.three.vb.fr","lam_slp",0.086688925,0.885437525,0.7987486,0.4835616487,NA,NA,NA
"one.three.vb.fr","null_int",0.119355125,0.572002475,0.45264735,0.2815407544,NA,NA,NA
"one.three.vb.fr","null_slp",0.043593355,0.19405855,0.150465195,0.0993445884,NA,NA,NA
"two.one.mcmc","spp_int",-0.940580073714579,0.0897776240957427,0.986270135038407,0.136452901006189,0.277127518359478,47,3
"two.one.mcmc","spp_slp",-0.037149144253344,0.820232971210971,0.94501019766636,0.0183163123613339,0.265235896441824,46,4
"two.one.mcmc","mean_int",-0.22711798850659,0.456477478239735,0.683595466746325,0.113486977435134,NA,NA,NA
"two.one.mcmc","mean_slp",-0.15643429840401,0.260356172150002,0.416790470554012,0.0368424577236659,NA,NA,NA
"two.one.mcmc","phy_int",0.000465570001568191,0.110759726842458,0.110294156840889,0.0223851675614096,NA,NA,NA
"two.one.mcmc","phy_slp",0.00012253989135779,0.0297789045591565,0.0296563646677987,0.00666691616447839,NA,NA,NA
"two.one.mcmc","invphy_int",0.000213199034685896,0.0584839544821289,0.058270755447443,0.0123566482583248,NA,NA,NA
"two.one.mcmc","invphy_slp",0.0274177641739036,0.192003664277065,0.164585900103162,0.090701236160699,NA,NA,NA
"two.one.mcmc","null_int",0.0276114703004144,0.278706116297339,0.251094645996925,0.139334660916639,NA,NA,NA
"two.one.mcmc","null_slp",0.00191472700081507,0.185636461902301,0.183721734901486,0.0570378984565395,NA,NA,NA
"two.one.vb.mf","spp_int",-0.802097825,0.100908175,1.01012215425,0.144527076368278,0.284051501205245,46,4
"two.one.vb.mf","spp_slp",-0.075681005,0.8301738,0.97396948122395,0.020576296709938,0.265559848507015,47,3
"two.one.vb.mf","mean_int",-0.131783675,0.382416775,0.51420045,0.126319392823,NA,NA,NA
"two.one.vb.mf","mean_slp",-0.1669012,0.21300495,0.37990615,0.024266191668,NA,NA,NA
"two.one.vb.mf","phy_int",0.00131780875,0.0882168875,0.08689907875,0.01829319943,NA,NA,NA
"two.one.vb.mf","phy_slp",0.000687718275,0.0452961625,0.044608444225,0.009604657248,NA,NA,NA
"two.one.vb.mf","invphy_int",0.0005349229,0.06733837,0.0668034471,0.011567033937,NA,NA,NA
"two.one.vb.mf","invphy_slp",0.038450505,0.171079375,0.13262887,0.0887408293,NA,NA,NA
"two.one.vb.mf","null_int",0.0980786775,0.300088275,0.2020095975,0.1788864108,NA,NA,NA
"two.one.vb.mf","null_slp",0.02731924,0.201828075,0.174508835,0.0849623343,NA,NA,NA
"two.one.vb.fr","spp_int",-1.3312015,-0.0315311475,1.2455010529,0.13056558534248,0.333493943642629,48,2
"two.one.vb.fr","spp_slp",0.0690453775,1.32431725,1.203628991935,0.000912458112453599,0.328501963842512,45,5
"two.one.vb.fr","mean_int",-0.988626375,0.977942375,1.96656875,0.0163080017423,NA,NA,NA
"two.one.vb.fr","mean_slp",-0.50113485,0.755154,1.25628885,0.121705043501,NA,NA,NA
"two.one.vb.fr","phy_int",0.3179043,1.61461775,1.29671345,0.76401591,NA,NA,NA
"two.one.vb.fr","phy_slp",0.02438115,0.3109445,0.28656335,0.10499810466,NA,NA,NA
"two.one.vb.fr","invphy_int",0.0072736985,0.2821556,0.2748819015,0.06809642774,NA,NA,NA
"two.one.vb.fr","invphy_slp",0.152841025,0.9476438,0.794802775,0.4252047005,NA,NA,NA
"two.one.vb.fr","null_int",0.115775125,0.9070287,0.791253575,0.353814102,NA,NA,NA
"two.one.vb.fr","null_slp",0.030884225,0.578722325,0.5478381,0.1734443364,NA,NA,NA
"two.two.mcmc","null_sites",0.53127724518689,9.85230740550317,9.32103016031628,6.11156545317484,NA,NA,NA
"two.two.mcmc","inv_sites",0.0449255579655252,7.39275743378648,7.34783187582095,2.00840140679098,NA,NA,NA
"two.two.vb.mf","null_sites",6.96102875,9.678514,2.71748525,8.77528403,NA,NA,NA
"two.two.vb.mf","inv_sites",0.128716725,7.64804775,7.519331025,2.3832601477,NA,NA,NA
"two.two.vb.fr","null_sites",2.96377425,5.08980425,2.12603,4.00627655,NA,NA,NA
"two.two.vb.fr","inv_sites",0.09392964,5.15555875,5.06162911,1.4537810319,NA,NA,NA
"three.one.mcmc.base","spp_int",-0.416958783786188,0.6247121746547,1.0853007339066,0.0787778301530994,0.389363520304176,9,1
"three.one.mcmc.base","spp_slp",-1.13300482869849,-0.196151193371186,1.39529029501205,0.147142796853095,1.46939143823297,4,6
"three.one.mcmc.base","partner_int",-0.106626024060488,0.113080241493831,0.16274544712578,0.00781459529253876,0.195885849851617,5,5
"three.one.mcmc.base","mean_int",-0.482829270713561,0.594944703623591,1.07777397433715,0.0595453459537968,NA,NA,NA
"three.one.mcmc.base","mean_slp",-0.744741196213697,0.760877514081066,1.50561871029476,0.0238724477527923,NA,NA,NA
"three.one.mcmc.base","lam_int",0.00821653078082673,0.685795000182469,0.677578469401643,0.250557914379611,NA,NA,NA
"three.one.mcmc.base","lam_slp",0.0375276235165466,0.806774497535046,0.769246874018499,0.384270108147989,NA,NA,NA
"three.one.mcmc.base","null_int",0.0782842316223217,0.664615316490277,0.586331084867955,0.267053347486386,NA,NA,NA
"three.one.mcmc.base","null_slp",0.520760506364157,1.56271085579718,1.04195034943302,0.974229121809801,NA,NA,NA
"three.one.mcmc.base","mean_partner_int",-0.069283783849509,0.077122072991542,0.146405856841051,0.00724181438522788,NA,NA,NA
"three.one.mcmc.base","lam_partner_int",0.0209584412913672,0.888515113974453,0.867556672683086,0.38470389069074,NA,NA,NA
"three.one.mcmc.base","null_partner_int",5.38894305385954e-05,0.00750776814416387,0.00745387871362527,0.00141772386263069,NA,NA,NA
"three.one.vb.base.mf","spp_int",-0.26809825,0.53593295,0.88916676,0.10224433725373,0.407256971393369,7,3
"three.one.vb.base.mf","spp_slp",-1.112855,-0.1907892,1.348781081875,0.1470865729953,1.46261404518547,4,6
"three.one.vb.base.mf","partner_int",-0.09379358,0.104373825,0.1336315925,0.001821828103947,0.193481913280102,5,5
"three.one.vb.base.mf","mean_int",-0.331730875,0.51404065,0.845771525,0.09506463147,NA,NA,NA
"three.one.vb.base.mf","mean_slp",-0.70292015,0.715965,1.41888515,0.005320108415,NA,NA,NA
"three.one.vb.base.mf","lam_int",0.026932785,0.740006325,0.71307354,0.26003527835,NA,NA,NA
"three.one.vb.base.mf","lam_slp",0.0846499525,0.7987031,0.7140531475,0.3951523232,NA,NA,NA
"three.one.vb.base.mf","null_int",0.0941661325,0.7018606,0.6076944675,0.2918785123,NA,NA,NA
"three.one.vb.base.mf","null_slp",0.5554615,1.58961375,1.03415225,0.991287464,NA,NA,NA
"three.one.vb.base.mf","mean_partner_int",-0.041884595,0.0341837725,0.0760683675,-0.0042332435314,NA,NA,NA
"three.one.vb.base.mf","lam_partner_int",0.025458055,0.8843938,0.858935745,0.38474334956,NA,NA,NA
"three.one.vb.base.mf","null_partner_int",0.00106584625,0.00786913225,0.006803286,0.003416968589,NA,NA,NA
"three.one.vb.base.fr","spp_int",-0.35391505,1.075441,1.40602931,0.33083118975173,0.528782792742898,8,2
"three.one.vb.base.fr","spp_slp",-1.19026275,-0.1736187,1.45607193275,0.1477315181832,1.47906544204262,4,6
"three.one.vb.base.fr","partner_int",-0.506368525,0.2875429,0.3627850775,-0.054124135886754,0.203220870602389,6,4
"three.one.vb.base.fr","mean_int",-0.40581245,0.990688175,1.396500625,0.257937609636,NA,NA,NA
"three.one.vb.base.fr","mean_slp",-0.725696825,0.778692125,1.50438895,0.024240934485,NA,NA,NA
"three.one.vb.base.fr","lam_int",0.0264822475,0.779968525,0.7534862775,0.28540217624,NA,NA,NA
"three.one.vb.base.fr","lam_slp",0.0745243525,0.80642245,0.7318980975,0.3847503996,NA,NA,NA
"three.one.vb.base.fr","null_int",0.0895961525,0.7001434,0.6105472475,0.2897963487,NA,NA,NA
"three.one.vb.base.fr","null_slp",0.499568625,1.681036,1.181467375,0.994534077,NA,NA,NA
"three.one.vb.base.fr","mean_partner_int",-0.2401506,0.14319925,0.38334985,-0.044581117126,NA,NA,NA
"three.one.vb.base.fr","lam_partner_int",0.04550736,0.95817635,0.91266899,0.49988225641,NA,NA,NA
"three.one.vb.base.fr","null_partner_int",0.00607252175,0.0679012525,0.06182873075,0.02460134867,NA,NA,NA
"three.one.mcmc.partner","spp_int",-0.752077606880477,0.291071936870552,1.04940780694461,-0.240389539755813,NA,NA,NA
"three.one.mcmc.partner","spp_slp",-0.34081425046536,0.160861816692078,0.503273212977835,-0.0652975156309766,NA,NA,NA
"three.one.mcmc.partner","partner_int",-0.327366746806342,0.30359121133564,0.285407108511072,0.0267560364160405,0.273464006657648,2,8
"three.one.mcmc.partner","mean_int",-0.758782383270434,0.211872638632439,0.970655021902872,-0.23582060435467,NA,NA,NA
"three.one.mcmc.partner","mean_slp",-0.249953034134263,0.117496066429568,0.367449100563831,-0.0657028824634133,NA,NA,NA
"three.one.mcmc.partner","lam_int",0.0152351455220452,0.918361246137515,0.90312610061547,0.361556962881711,NA,NA,NA
"three.one.mcmc.partner","lam_slp",0.015417003063232,0.909134755147594,0.893717752084362,0.376148418595542,NA,NA,NA
"three.one.mcmc.partner","null_int",0.00182228061599739,0.151120793275268,0.149298512659271,0.0347877113045564,NA,NA,NA
"three.one.mcmc.partner","null_slp",0.000260967981138892,0.117761020632153,0.117500052651014,0.024950947533233,NA,NA,NA
"three.one.mcmc.partner","mean_partner_int",-0.130317246912256,0.174079521081405,0.304396767993661,0.0218480597479151,NA,NA,NA
"three.one.mcmc.partner","lam_partner_int",0.0106163769904549,0.833719986022872,0.823103609032417,0.32161207053053,NA,NA,NA
"three.one.mcmc.partner","null_partner_int",0.00144355529181425,0.0367765420492034,0.0353329867573892,0.00970149415042013,NA,NA,NA
"three.one.vb.partner.mf","spp_int",-0.487381475,0.106950475,0.61250429,-0.2615084098882,NA,NA,NA
"three.one.vb.partner.mf","spp_slp",-0.398221475,0.1638652,0.55926755325,-0.06507200480257,NA,NA,NA
"three.one.vb.partner.mf","partner_int",-0.1876055,0.224515175,0.184440028225,0.02903446554171,0.271497925282431,1,9
"three.one.vb.partner.mf","mean_int",-0.4102616,-0.071009705,0.339251895,-0.24773414968,NA,NA,NA
"three.one.vb.partner.mf","mean_slp",-0.204768875,0.06706454,0.271833415,-0.076022706922,NA,NA,NA
"three.one.vb.partner.mf","lam_int",0.02461926,0.86040185,0.83578259,0.34449236263,NA,NA,NA
"three.one.vb.partner.mf","lam_slp",0.0315287025,0.867389975,0.8358612725,0.3522539618,NA,NA,NA
"three.one.vb.partner.mf","null_int",0.01759237,0.152510475,0.134918105,0.06001894791,NA,NA,NA
"three.one.vb.partner.mf","null_slp",0.01373678,0.125980325,0.112243545,0.04941255241,NA,NA,NA
"three.one.vb.partner.mf","mean_partner_int",-0.0827056325,0.130339125,0.2130447575,0.025308174526,NA,NA,NA
"three.one.vb.partner.mf","lam_partner_int",0.0268794475,0.801704325,0.7748248775,0.28954185026,NA,NA,NA
"three.one.vb.partner.mf","null_partner_int",0.002746433,0.02752658,0.024780147,0.01036365189,NA,NA,NA
"three.one.vb.partner.fr","spp_int",-0.44355655,0.8936469,1.276357555,0.14944915855678,NA,NA,NA
"three.one.vb.partner.fr","spp_slp",-0.44213125,0.22287835,0.663436,-0.06522740319489,NA,NA,NA
"three.one.vb.partner.fr","partner_int",-0.8054928,0.242228124999999,0.39793529325,-0.075547519817165,0.21257069150503,7,3
"three.one.vb.partner.fr","mean_int",-0.4462437,0.7229532,1.1691969,0.131550540465,NA,NA,NA
"three.one.vb.partner.fr","mean_slp",-0.28813505,0.1729353,0.46107035,-0.067836368401,NA,NA,NA
"three.one.vb.partner.fr","lam_int",0.0276848025,0.913642525,0.8859577225,0.40062244023,NA,NA,NA
"three.one.vb.partner.fr","lam_slp",0.03123921,0.885596125,0.854356915,0.38178383171,NA,NA,NA
