"model","parameter","ci_lower","ci_upper","ci_width_mean","point_estimate","RMSE","CI_True","CI_False"
"one.two.mcmc","spp_int",-0.413173944297835,0.560704772230516,0.993493189472629,0.00265448776971077,0.249687299260449,48,2
"one.two.mcmc","spp_slp",-0.667857637829243,0.318708863890982,1.03210156292467,-0.027175084746749,0.243963050945573,48,2
"one.two.vb.mf","spp_int",-0.452047175,0.631609075,1.020445666945,0.0131741975264878,0.249389490088957,47,3
"one.two.vb.mf","spp_slp",-0.71903035,0.3310167,1.06168166764,-0.022450862795003,0.253704973626821,48,2
"one.two.vb.fr","spp_int",-0.407777825,0.629859475,1.065816069355,0.004611917908846,0.249274287492799,47,3
"one.two.vb.fr","spp_slp",-0.7165144,0.30368335,1.12591580332,-0.0297947279636886,0.248168968417227,49,1
"one.three.mcmc","spp_int",-0.405277752476044,0.417274915765362,0.862165480407368,0.00393757095054517,0.230168472132764,46,4
"one.three.mcmc","spp_slp",-0.601373361121416,0.381095858825184,0.909491040993774,-0.0356349065585705,0.19527765193348,48,2
"one.three.mcmc","mean_int",-0.225133099020518,0.182045006161918,0.407178105182436,-0.0128912041669033,NA,NA,NA
"one.three.mcmc","mean_slp",-0.438415089431233,0.464548730620691,0.902963820051925,-0.00269600636515832,NA,NA,NA
"one.three.mcmc","lam_int",0.00832066439457901,0.590796111740478,0.582475447345899,0.183543364691822,NA,NA,NA
"one.three.mcmc","lam_slp",0.2976207050119,0.988391858443206,0.690771153431307,0.71686406670318,NA,NA,NA
"one.three.mcmc","null_int",0.00891144959026054,0.0528054572939931,0.0438940077037326,0.0259149228338804,NA,NA,NA
"one.three.mcmc","null_slp",0.0264866445401796,0.128263325359046,0.101776680818867,0.0602520548681616,NA,NA,NA
"one.three.vb.mf","spp_int",-0.385826875,0.477568625,0.92075325901,0.001860275740136,0.229667760902833,47,3
"one.three.vb.mf","spp_slp",-0.592182225,0.319883075,0.9720716654,-0.04042434875983,0.222041055941893,48,2
"one.three.vb.mf","mean_int",-0.174210675,0.163579925,0.3377906,-0.00653006705,NA,NA,NA
"one.three.vb.mf","mean_slp",-0.371390525,0.31423265,0.685623175,-0.02346351681523,NA,NA,NA
"one.three.vb.mf","lam_int",0.0189837675,0.44214965,0.4231658825,0.14522139867,NA,NA,NA
"one.three.vb.mf","lam_slp",0.2856929,0.8088819,0.523189,0.548335154,NA,NA,NA
"one.three.vb.mf","null_int",0.0195100225,0.0439474775,0.024437455,0.0302489723,NA,NA,NA
