"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.412750653407614,0,20.1449222564697
"one.two.vb.mf",0.471878577921312,0,12.7486298084259
"one.two.vb.fr",0.591218595004295,0,16.2126152515411
"one.three.mcmc",0.387154926659141,0,26.2473886013031
"one.three.vb.mf",0.479381058823082,0,19.7233448028564
"one.three.vb.fr",0.444791920161596,0,25.0655155181885
"two.one.mcmc",0.417015248045624,0,28.044636964798
"two.one.vb.mf",0.491535492983698,0,21.1819941997528
"two.one.vb.fr",0.556605113180927,0,26.0867991447449
"two.two.mcmc",1.45145033849658,0.222222222222222,474.567848205566
"two.two.vb.mf",1.31513568612058,0.626666666666667,105.319384813309
"two.two.vb.fr",0.857995259159873,0.124444444444444,128.791282653809
"three.one.mcmc.base",0.578023047368852,0,17.0238406658173
"three.one.vb.base.mf",0.424265759557007,0,5.7108473777771
"three.one.vb.base.fr",0.744657562686402,0.001,5.93605136871338
"three.one.mcmc.partner",0.438285636384815,0,18.8197784423828
"three.one.vb.partner.mf",0.415259964911609,0,4.0426070690155
"three.one.vb.partner.fr",0.414681653735375,0,4.84613418579102
