"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.56005161362055,0,20.0151443481445
"one.two.vb.mf",0.381191554022517,0,13.0990657806396
"one.two.vb.fr",0.468429967767191,0,17.0028173923492
"one.three.mcmc",0.464752577409789,0,26.2087235450745
"one.three.vb.mf",0.36363085733574,0,20.9637362957001
"one.three.vb.fr",0.453609450105058,0,25.6846911907196
"two.one.mcmc",0.611862468875142,0,29.2350313663483
"two.one.vb.mf",0.639273063332194,0,22.2214937210083
"two.one.vb.fr",0.744996257150059,8e-04,26.327632188797
"two.two.mcmc",0.999010836592862,0.257777777777778,581.310379505157
"two.two.vb.mf",1.33976570760757,0.591111111111111,108.105751276016
"two.two.vb.fr",1.01670904374832,0.128888888888889,122.504730224609
"three.one.mcmc.base",0.440472221108034,0,18.1390047073364
"three.one.vb.base.mf",0.610306325565681,0,4.12842679023743
"three.one.vb.base.fr",0.436828893935302,0,8.05282258987427
"three.one.mcmc.partner",0.343636861149767,0,18.7907795906067
"three.one.vb.partner.mf",0.314637811319661,0,5.11561846733093
"three.one.vb.partner.fr",0.365342497758101,0,7.99651479721069
