"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.429966440413533,0,19.9399116039276
"one.two.vb.mf",0.443472017135908,0,13.0409917831421
"one.two.vb.fr",0.404376285651923,0,17.1106305122375
"one.three.mcmc",0.461804029269423,0,28.9578967094421
"one.three.vb.mf",0.513597425005445,0,20.3714923858643
"one.three.vb.fr",0.600068824186653,0,24.2577421665192
"two.one.mcmc",0.966530872039384,0.0024,36.2533674240112
"two.one.vb.mf",0.677917623758115,0,21.7044849395752
"two.one.vb.fr",NA,NA,NA
"two.two.mcmc",0.947134811559873,0.288888888888889,585.803969144821
"two.two.vb.mf",1.14861262580129,0.6,110.160996198654
"two.two.vb.fr",0.862758118267483,0.0844444444444444,126.184263706207
"three.one.mcmc.base",Inf,0.098,23.8858895301819
"three.one.vb.base.mf",0.469100952642801,0,6.9643669128418
"three.one.vb.base.fr",0.940576458479992,0.027,6.74896812438965
"three.one.mcmc.partner",Inf,0.111,19.5963816642761
"three.one.vb.partner.mf",0.394234377739281,0,4.36561965942383
"three.one.vb.partner.fr",0.439587288913627,0,3.73464202880859
