"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.535491662580198,0,19.7875227928162
"one.two.vb.mf",0.406192352784308,0,13.0589351654053
"one.two.vb.fr",0.445802247769803,0,16.3486626148224
"one.three.mcmc",0.38219757281711,0,27.3790366649628
"one.three.vb.mf",0.480826846015266,0,19.215861082077
"one.three.vb.fr",0.430586002410192,0,25.5626122951508
"two.one.mcmc",0.394726388195263,0,28.441107749939
"two.one.vb.mf",0.372733496089039,0,21.7204895019531
"two.one.vb.fr",0.449821257514017,0,25.688455581665
"two.two.mcmc",1.02902285134309,0.217777777777778,576.43318104744
"two.two.vb.mf",1.14551780593551,0.617777777777778,108.821256637573
"two.two.vb.fr",0.872374103969284,0.12,125.819527864456
"three.one.mcmc.base",0.368056312966072,0,18.7690508365631
"three.one.vb.base.mf",0.41254597324391,0,3.94672703742981
"three.one.vb.base.fr",0.44766148499315,0,5.11406707763672
"three.one.mcmc.partner",0.432660681963325,0,19.90505194664
"three.one.vb.partner.mf",0.415263726247044,0,3.92198443412781
"three.one.vb.partner.fr",0.407883336591853,0,3.74325799942017
