"model","parameter","ci_lower","ci_upper","ci_width_mean","point_estimate","RMSE","CI_True","CI_False"
"one.two.mcmc","spp_int",-0.113886756807226,0.894189804355846,1.02901265702736,-0.447215223358657,0.367759572507962,42,8
"one.two.mcmc","spp_slp",-1.08187780432639,0.0101581628583602,1.08910777908893,-0.358781073209031,0.310685550510401,45,5
"one.two.vb.mf","spp_int",-0.109644175,0.87586895,1.060593888685,-0.442631168194093,0.373943795914661,43,7
"one.two.vb.mf","spp_slp",-1.0345535,0.11252705,1.1189300645,-0.353862156050766,0.317137665370955,46,4
"one.two.vb.fr","spp_int",-0.1571852,0.906817525,1.10148796695,-0.450056558473292,0.365646765403216,44,6
"one.two.vb.fr","spp_slp",-1.138634,0.00853718199999985,1.18892137873,-0.357530435163895,0.312270683956834,47,3
"one.three.mcmc","spp_int",-0.177043619971097,0.949595970957517,1.15645708287317,-0.646266255847811,0.348552967503547,45,5
"one.three.mcmc","spp_slp",-1.21319370766225,-0.232011099868661,0.96808731852181,-0.539561143034633,0.265060467509448,47,3
"one.three.mcmc","mean_int",-0.978422150018712,-0.175267793723841,0.803154356294872,-0.605476570071179,NA,NA,NA
"one.three.mcmc","mean_slp",-0.867480579165204,-0.137249158681703,0.730231420483501,-0.50446764263245,NA,NA,NA
"one.three.mcmc","lam_int",0.00778044638239904,0.489382156406706,0.481601710024307,0.175560356461625,NA,NA,NA
"one.three.mcmc","lam_slp",0.123021350971267,0.979787710602693,0.856766359631426,0.610923111501778,NA,NA,NA
"one.three.mcmc","null_int",0.077513777239172,0.234829085104182,0.157315307865011,0.13678498347784,NA,NA,NA
"one.three.mcmc","null_slp",0.0144981725658724,0.0919053274336723,0.0774071548677999,0.0429032682064188,NA,NA,NA
"one.three.vb.mf","spp_int",-0.1937175,0.912464675,1.198883941097,-0.648940853586354,0.35933978759274,46,4
"one.three.vb.mf","spp_slp",-1.236539,-0.22579395,1.0192930485,-0.544078879431226,0.280233645700125,47,3
"one.three.vb.mf","mean_int",-0.973260025,-0.246295525,0.7269645,-0.6153488681,NA,NA,NA
"one.three.vb.mf","mean_slp",-0.759665925,-0.189181775,0.57048415,-0.48216550022,NA,NA,NA
"one.three.vb.mf","lam_int",0.0241819175,0.51820945,0.4940275325,0.16485893424,NA,NA,NA
"one.three.vb.mf","lam_slp",0.177398775,0.694885875,0.5174871,0.426726151,NA,NA,NA
"one.three.vb.mf","null_int",0.0877295975,0.20629915,0.1185695525,0.1361848871,NA,NA,NA
"one.three.vb.mf","null_slp",0.03058268,0.0710883675,0.0405056875,0.0479037469,NA,NA,NA
"one.three.vb.fr","spp_int",-0.280643175,0.900928675,1.3083217290765,-0.577109804576296,0.355368442691672,46,4
"one.three.vb.fr","spp_slp",-1.4030975,-0.1279231,1.324408539845,-0.511283525303512,0.351282042834555,48,2
"one.three.vb.fr","mean_int",-0.97624405,0.517608175,1.493852225,-0.2231494931,NA,NA,NA
"one.three.vb.fr","mean_slp",-0.922052825,0.4888074,1.410860225,-0.2322088906675,NA,NA,NA
"one.three.vb.fr","lam_int",0.097534585,0.799762925,0.70222834,0.400780837,NA,NA,NA
"one.three.vb.fr","lam_slp",0.37317035,0.9460634,0.57289305,0.734725749,NA,NA,NA
"one.three.vb.fr","null_int",0.09727249,0.367275,0.27000251,0.1964921911,NA,NA,NA
"one.three.vb.fr","null_slp",0.0744881775,0.4062643,0.3317761225,0.1888441343,NA,NA,NA
"two.one.mcmc","spp_int",-0.676042449586517,0.432845168205229,1.33566035184273,-0.672394933466191,0.540639458194146,48,2
"two.one.mcmc","spp_slp",-1.29057667342692,-0.159435395808314,2.35047183800951,0.0230723628613235,0.758068628175104,49,1
"two.one.mcmc","mean_int",-1.00524596055226,0.0167120700914482,1.02195803064371,-0.576068090272915,NA,NA,NA
"two.one.mcmc","mean_slp",-0.228246193937662,0.278902666364363,0.507148860302025,0.0199300598060582,NA,NA,NA
"two.one.mcmc","phy_int",0.00209378215977095,0.225489504200639,0.223395722040868,0.0628427516644558,NA,NA,NA
"two.one.mcmc","phy_slp",0.000408872916305513,0.0536432759626632,0.0532344030463577,0.012597764533593,NA,NA,NA
"two.one.mcmc","invphy_int",0.000727186328894205,0.156296293125461,0.155569106796567,0.034850486667323,NA,NA,NA
"two.one.mcmc","invphy_slp",0.0500795067177277,0.258305354491549,0.208225847773822,0.129387940836019,NA,NA,NA
"two.one.mcmc","null_int",0.105326696308078,0.623609172196759,0.518282475888681,0.355006288166849,NA,NA,NA
"two.one.mcmc","null_slp",0.00206766971794167,0.202394656779214,0.200326987061272,0.0550799788958652,NA,NA,NA
"two.one.vb.mf","spp_int",-0.746389725,0.417688249999999,1.2615344948,-0.671287389822698,0.434131745180169,48,2
"two.one.vb.mf","spp_slp",-1.321443,-0.1594084,1.269920309235,0.015585042497246,0.528035999395383,48,2
"two.one.vb.mf","mean_int",-1.05798975,-0.239347475,0.818642275,-0.65070158,NA,NA,NA
"two.one.vb.mf","mean_slp",-0.293037625,0.303746875,0.5967845,0.0007676119542,NA,NA,NA
"two.one.vb.mf","phy_int",0.006071785,0.2561639,0.250092115,0.0596566063,NA,NA,NA
"two.one.vb.mf","phy_slp",0.0050167755,0.07288666,0.0678698845,0.02391308092,NA,NA,NA
"two.one.vb.mf","invphy_int",0.000949414325,0.147210775,0.146261360675,0.02718290376,NA,NA,NA
"two.one.vb.mf","invphy_slp",0.06454475,0.230495125,0.165950375,0.1277342365,NA,NA,NA
"two.one.vb.mf","null_int",0.224467975,0.67246295,0.447994975,0.401092947,NA,NA,NA
"two.one.vb.mf","null_slp",0.0193042425,0.25138665,0.2320824075,0.0858138306,NA,NA,NA
"two.one.vb.fr","spp_int",-0.7452786,0.58133735,1.380992539,-0.58437899029111,0.3783086427462,48,2
"two.one.vb.fr","spp_slp",-1.62650375,-0.126700675,1.5115825256,0.033459725571618,3.47524975327015,47,3
"two.one.vb.fr","mean_int",-1.07428575,0.244487025,1.318772775,-0.402870691673,NA,NA,NA
"two.one.vb.fr","mean_slp",-0.7849998,0.8914495,1.6764493,0.041371451597,NA,NA,NA
"two.one.vb.fr","phy_int",0.02711132,0.386101025,0.358989705,0.1254408529,NA,NA,NA
"two.one.vb.fr","phy_slp",0.09804207,0.765532025,0.667489955,0.3249166315,NA,NA,NA
"two.one.vb.fr","invphy_int",0.366204175,1.728173,1.361968825,0.85396302,NA,NA,NA
"two.one.vb.fr","invphy_slp",0.106282675,0.823728125,0.71744545,0.3356192074,NA,NA,NA
"two.one.vb.fr","null_int",0.038653995,0.76102475,0.722370755,0.2247509824,NA,NA,NA
"two.one.vb.fr","null_slp",0.0670963925,0.815618125,0.7485217325,0.2920813581,NA,NA,NA
"two.two.mcmc","null_sites",2.15136626873764,9.85666127172686,7.70529500298922,6.80476788209773,NA,NA,NA
"two.two.mcmc","inv_sites",0.0497005241289276,7.00625015359373,6.9565496294648,1.94988454173477,NA,NA,NA
"two.two.vb.mf","null_sites",6.879713,9.6801835,2.8004705,8.75796316,NA,NA,NA
"two.two.vb.mf","inv_sites",0.0793880525,7.2574895,7.1781014475,1.9930346735,NA,NA,NA
"two.two.vb.fr","null_sites",3.00619175,5.171056,2.16486425,4.08336937,NA,NA,NA
"two.two.vb.fr","inv_sites",0.0845187875,5.61467625,5.5301574625,1.3693688785,NA,NA,NA
"three.one.mcmc.base","spp_int",0.148758314976424,1.08546228719661,0.911278898150467,-0.218853634619799,0.796585622531789,5,5
"three.one.mcmc.base","spp_slp",0.396840475975672,1.22753581170132,0.660247522613066,-0.0412637812156459,0.531626295009032,3,7
"three.one.mcmc.base","partner_int",-0.0798461179233781,0.0727674508188455,0.109508680838122,-0.0144163840364532,0.21579624441988,1,9
"three.one.mcmc.base","mean_int",-0.654558014856437,0.35071169894169,1.00526971379813,-0.171025169486857,NA,NA,NA
"three.one.mcmc.base","mean_slp",-0.404289163731615,0.410447982665138,0.814737146396753,-0.0477636757045849,NA,NA,NA
"three.one.mcmc.base","lam_int",0.0295431744233692,0.745192971526288,0.715649797102919,0.258569977282312,NA,NA,NA
"three.one.mcmc.base","lam_slp",0.0752523985189449,0.984606299589502,0.909353901070557,0.672485786142773,NA,NA,NA
"three.one.mcmc.base","null_int",0.253050994633929,1.05658685338731,0.803535858753381,0.534179972020649,NA,NA,NA
"three.one.mcmc.base","null_slp",0.124497259150263,0.659172275414874,0.534675016264611,0.350633959156516,NA,NA,NA
"three.one.mcmc.base","mean_partner_int",-0.0468041360419622,0.0490580150863403,0.0958621511283025,-0.0132577469212718,NA,NA,NA
"three.one.mcmc.base","lam_partner_int",0.0458445991386802,0.889538200170658,0.843693601031978,0.486892119762594,NA,NA,NA
"three.one.mcmc.base","null_partner_int",2.78159266038661e-05,0.00216413059882641,0.00213631467222254,0.000379264232426455,NA,NA,NA
"three.one.vb.base.mf","spp_int",0.244759725,1.06840275,0.87490234625,-0.2640257963,0.810660076482843,5,5
"three.one.vb.base.mf","spp_slp",0.39383555,1.264904,0.714954504,-0.0231817990637,0.533936250682156,3,7
"three.one.vb.base.mf","partner_int",-0.109660125,0.0837133375,0.1303765015,-0.002812477971841,0.219900372570356,4,6
"three.one.vb.base.mf","mean_int",-0.663698175,0.316843625,0.9805418,-0.166502069653,NA,NA,NA
"three.one.vb.base.mf","mean_slp",-0.489092275,0.479052025,0.9681443,-0.009034747091,NA,NA,NA
"three.one.vb.base.mf","lam_int",0.0233504125,0.753641825,0.7302914125,0.26689369886,NA,NA,NA
