"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.467189450474562,0,20.0299601554871
"one.two.vb.mf",0.434026086862113,0,12.7936546802521
"one.two.vb.fr",0.393528661586294,0,15.7990729808807
"one.three.mcmc",0.324685831889497,0,28.5382542610168
"one.three.vb.mf",0.442943909688097,0,19.5183613300323
"one.three.vb.fr",0.511787263496495,0,22.8329105377197
"two.one.mcmc",0.533016053690925,0,27.6200411319733
"two.one.vb.mf",0.44948460530103,0,20.8921983242035
"two.one.vb.fr",0.63237264463209,0,24.5549204349518
"two.two.mcmc",0.952553725217168,0.306666666666667,520.331138372421
"two.two.vb.mf",1.32526056720504,0.608888888888889,103.0279712677
"two.two.vb.fr",1.10111743389674,0.137777777777778,121.976916790009
"three.one.mcmc.base",0.407066815360709,0,18.5920124053955
"three.one.vb.base.mf",0.486997960863159,0,5.3600594997406
"three.one.vb.base.fr",0.481739891054439,0,4.96277856826782
"three.one.mcmc.partner",0.407429848643095,0,18.0366842746735
"three.one.vb.partner.mf",0.297786011725012,0,3.92314767837524
"three.one.vb.partner.fr",0.441200210408428,0,7.38999366760254
