"model","parameter","ci_lower","ci_upper","ci_width_mean","point_estimate","RMSE","CI_True","CI_False"
"one.two.mcmc","spp_int",-0.825912695680268,0.166255873203962,1.01443879645831,-0.00674769652464551,0.239495567510519,48,2
"one.two.mcmc","spp_slp",-0.774401532148556,0.20585623493366,1.01593771717561,0.101556312096287,0.228614399964773,47,3
"one.two.vb.mf","spp_int",-0.855990625,0.1760615,1.0628787498415,-0.007845662510956,0.246660209292171,48,2
"one.two.vb.mf","spp_slp",-0.728807925,0.366330175,1.0608819714,0.100610586239929,0.22303520484004,49,1
"one.two.vb.fr","spp_int",-0.885067675,0.233941775,1.08702262274,-0.00629178795700199,0.238425209109891,48,2
"one.two.vb.fr","spp_slp",-0.803508925,0.3285504,1.116086518605,0.100516666149148,0.226290455943428,49,1
"one.three.mcmc","spp_int",-0.866902231334469,0.172305890338809,1.09731770887472,-0.00554080871552332,0.230249937878536,48,2
"one.three.mcmc","spp_slp",-0.408263184979917,0.305896626244517,0.675492890345224,0.129896760701787,0.205954762724306,45,5
"one.three.mcmc","mean_int",-0.377544745057205,0.347190870677148,0.724735615734353,-0.0109264991710546,NA,NA,NA
"one.three.mcmc","mean_slp",-0.0397547691627894,0.332259777840024,0.372014547002813,0.136703960685161,NA,NA,NA
"one.three.mcmc","lam_int",0.00816874656411704,0.516605389234513,0.508436642670396,0.180630626519208,NA,NA,NA
"one.three.mcmc","lam_slp",0.0152623468316222,0.917620198756589,0.902357851924967,0.404451541804138,NA,NA,NA
"one.three.mcmc","null_int",0.0764405587081113,0.226733571069776,0.150293012361664,0.13452881703956,NA,NA,NA
"one.three.mcmc","null_slp",0.00186184324388942,0.0345513059963652,0.0326894627524757,0.012837029368987,NA,NA,NA
"one.three.vb.mf","spp_int",-0.836542675,0.19585195,1.12195053337,0.000211339883511994,0.229556362751652,48,2
"one.three.vb.mf","spp_slp",-0.4515028,0.35490775,0.805010689645,0.132036935618309,0.204837070050034,49,1
"one.three.vb.mf","mean_int",-0.37930235,0.305301825,0.684604175,-0.023122941588,NA,NA,NA
"one.three.vb.mf","mean_slp",-0.01659584,0.271949425,0.288545265,0.12796218078599,NA,NA,NA
"one.three.vb.mf","lam_int",0.026229285,0.462749875,0.43652059,0.16231230913,NA,NA,NA
"one.three.vb.mf","lam_slp",0.0383442,0.6255974,0.5872532,0.2554461667,NA,NA,NA
"one.three.vb.mf","null_int",0.0883251025,0.20788155,0.1195564475,0.138213377,NA,NA,NA
"one.three.vb.mf","null_slp",0.0130872525,0.0297136725,0.01662642,0.0201788127,NA,NA,NA
"one.three.vb.fr","spp_int",-0.868582475,0.251459775,1.224862822605,0.009008020252012,0.244425372929299,48,2
"one.three.vb.fr","spp_slp",-0.811816175,0.3356355,1.260214108455,0.157217573106892,0.28373705113076,48,2
"one.three.vb.fr","mean_int",-0.57914405,0.593354375,1.172498425,0.029549094283,NA,NA,NA
"one.three.vb.fr","mean_slp",-0.628640125,0.90727535,1.535915475,0.14835201666,NA,NA,NA
"one.three.vb.fr","lam_int",0.1381226,0.855529475,0.717406875,0.488338277,NA,NA,NA
"one.three.vb.fr","lam_slp",0.4082929,0.9735224,0.5652295,0.801709566,NA,NA,NA
"one.three.vb.fr","null_int",0.111212,0.452015925,0.340803925,0.2366722274,NA,NA,NA
"one.three.vb.fr","null_slp",0.1717213,0.882162,0.7104407,0.4244400946,NA,NA,NA
"two.one.mcmc","spp_int",-0.881780097687363,0.199345865520321,1.13435530558438,-0.0389509077069973,0.253421846092782,49,1
"two.one.mcmc","spp_slp",-0.878543615728367,0.172589819745669,1.0339653242754,-0.0273036358831017,0.261296650543662,47,3
"two.one.mcmc","mean_int",-0.463596256010408,0.392924271727661,0.856520527738069,-0.0473670143005606,NA,NA,NA
"two.one.mcmc","mean_slp",-0.269499739208808,0.276345618452795,0.545845357661602,-0.00929177361051594,NA,NA,NA
"two.one.mcmc","phy_int",0.00136634135859009,0.17761900428549,0.1762526629269,0.0464884216014597,NA,NA,NA
"two.one.mcmc","phy_slp",0.00137060487310785,0.0562084190712355,0.0548378141981277,0.0174630384096749,NA,NA,NA
"two.one.mcmc","invphy_int",0.000846841482442502,0.24966898778528,0.248822146302837,0.0641241927288417,NA,NA,NA
"two.one.mcmc","invphy_slp",0.0198570348054727,0.120080711241314,0.100223676435841,0.0582327051472189,NA,NA,NA
"two.one.mcmc","null_int",0.104832920514273,0.673409495937089,0.568576575422816,0.368463561643331,NA,NA,NA
"two.one.mcmc","null_slp",0.00131963626751422,0.150917518299677,0.149597882032163,0.0443806538555115,NA,NA,NA
