"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.445149286227038,0,20.246529340744
"one.two.vb.mf",0.5328633739813,0,12.9235677719116
"one.two.vb.fr",0.539263458560413,0,14.7132759094238
"one.three.mcmc",0.404977605622987,0,25.8270959854126
"one.three.vb.mf",0.349786117721,0,20.0713315010071
"one.three.vb.fr",0.468960160114537,0,24.1183924674988
"two.one.mcmc",0.497275790038023,0,27.5830955505371
"two.one.vb.mf",0.538465321291281,0,21.0803158283234
"two.one.vb.fr",0.648861864845274,0,25.1191120147705
"two.two.mcmc",1.03117913810431,0.248888888888889,539.840022325516
"two.two.vb.mf",1.34471534221443,0.671111111111111,109.327893733978
"two.two.vb.fr",0.925594836789949,0.146666666666667,125.17752456665
"three.one.mcmc.base",1.27391078157128,0.015,17.2766377925873
"three.one.vb.base.mf",0.587046863643595,0,5.6279182434082
"three.one.vb.base.fr",0.411196316922499,0,4.30035042762756
"three.one.mcmc.partner",1.02746379956548,0.002,17.798947095871
"three.one.vb.partner.mf",0.388827286753448,0,4.6545717716217
"three.one.vb.partner.fr",0.364017614542078,0,3.86256313323975
