"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.41994828025026,0,20.950359582901
"one.two.vb.mf",0.481634336365499,0,13.0207331180573
"one.two.vb.fr",0.48455878943621,0,16.4418187141418
"one.three.mcmc",0.503696659855313,0,25.922562122345
"one.three.vb.mf",0.45449906972723,0,19.0818288326263
"one.three.vb.fr",0.556157074401026,0,23.4738733768463
"two.one.mcmc",0.455515578348973,0,28.6970708370209
"two.one.vb.mf",0.532084252967831,0,21.7961273193359
"two.one.vb.fr",0.440108262537818,0,24.6006374359131
"two.two.mcmc",0.932882179102483,0.284444444444444,495.710291862488
"two.two.vb.mf",1.09372739793065,0.608888888888889,110.703246116638
"two.two.vb.fr",0.935591169766516,0.137777777777778,130.0461165905
"three.one.mcmc.base",0.415297587064255,0,20.0359396934509
"three.one.vb.base.mf",0.467098700991509,0,4.10897588729858
"three.one.vb.base.fr",0.456833541990658,0,5.3987979888916
"three.one.mcmc.partner",0.384855684313399,0,16.6514103412628
"three.one.vb.partner.mf",0.339724305860064,0,3.92679786682129
"three.one.vb.partner.fr",0.425060081827388,0,3.87232160568237
