"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.468579745030125,0,20.1455326080322
"one.two.vb.mf",0.500868639895929,0,13.6843421459198
"one.two.vb.fr",0.481940156789857,0,15.7782509326935
"one.three.mcmc",0.458592749518492,0,27.5872983932495
"one.three.vb.mf",0.41080814680164,0,20.4324941635132
"one.three.vb.fr",0.544730907371652,0,23.2647080421448
"two.one.mcmc",0.520004120849762,0,28.7451243400574
"two.one.vb.mf",0.390835395568817,0,20.5408890247345
"two.one.vb.fr",NA,NA,NA
"two.two.mcmc",1.04544763270728,0.244444444444444,526.121853351593
"two.two.vb.mf",1.16843669894881,0.608888888888889,110.30876326561
"two.two.vb.fr",1.03861221502764,0.2,122.891856431961
"three.one.mcmc.base",0.370261289183801,0,17.9352004528046
"three.one.vb.base.mf",0.362587951080721,0,6.19218516349792
"three.one.vb.base.fr",0.456423618372538,0,4.51634788513184
"three.one.mcmc.partner",0.386758228865478,0,17.9600622653961
"three.one.vb.partner.mf",0.327873044017459,0,4.51129674911499
"three.one.vb.partner.fr",0.323601851636261,0,4.41848587989807
