"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.545425257015633,0,19.9237155914307
"one.two.vb.mf",0.487124249153636,0,13.2217333316803
"one.two.vb.fr",0.466211276118713,0,16.291107416153
"one.three.mcmc",0.442412262826046,0,26.1901936531067
"one.three.vb.mf",0.386221868584797,0,20.1701557636261
"one.three.vb.fr",0.421279255841339,0,25.0881352424622
"two.one.mcmc",0.518778870754648,0,27.7529311180115
"two.one.vb.mf",0.473354436600498,0,21.6308512687683
"two.one.vb.fr",0.60074276700564,0,27.2324156761169
"two.two.mcmc",1.08071644845367,0.333333333333333,388.543323516846
"two.two.vb.mf",1.18987482724314,0.653333333333333,108.3041639328
"two.two.vb.fr",0.975151746407822,0.137777777777778,126.382225990295
"three.one.mcmc.base",0.593388693452132,0,17.4949219226837
"three.one.vb.base.mf",0.410013950514039,0,4.58570146560669
"three.one.vb.base.fr",0.398030812581131,0,4.35360240936279
"three.one.mcmc.partner",3.07474761640371,0.003,17.8217680454254
"three.one.vb.partner.mf",0.391437006195276,0,4.41257357597351
"three.one.vb.partner.fr",0.420664002060544,0,4.42611289024353
