"model","parameter","ci_lower","ci_upper","ci_width_mean","point_estimate","RMSE","CI_True","CI_False"
"one.two.mcmc","spp_int",-0.552122979160112,0.514048238099989,1.01076179378297,-0.137879161561834,0.233110990034705,48,2
"one.two.mcmc","spp_slp",0.288766581014753,1.35584498424581,0.906263342396723,0.0109077245838474,0.260506587646766,45,5
"one.two.vb.mf","spp_int",-0.48464715,0.626964975,1.03326100223,-0.134680353423651,0.231427328293822,48,2
"one.two.vb.mf","spp_slp",0.2831206,1.369016,0.93284214872,0.0096709636231669,0.257907515417118,47,3
"one.two.vb.fr","spp_int",-0.53907005,0.589258875,1.081930363135,-0.137031181416922,0.23579162037701,49,1
"one.two.vb.fr","spp_slp",0.190516775,1.3577885,1.0162515731,0.010445307631418,0.259259350841014,50,0
"one.three.mcmc","spp_int",-0.529755403410259,0.424845200161925,0.931166919203071,-0.184675650932679,0.21283443149459,48,2
"one.three.mcmc","spp_slp",0.244756768429305,1.13693003194196,0.748813624067654,0.022085904605452,0.224493518397223,43,7
"one.three.mcmc","mean_int",-0.382347762072937,0.0256113291621112,0.407959091235048,-0.178913673199767,NA,NA,NA
"one.three.mcmc","mean_slp",-0.241363866860264,0.382556251036813,0.623920117897077,0.0564491419435377,NA,NA,NA
"one.three.mcmc","lam_int",0.00570318696729379,0.48370307354237,0.477999886575076,0.15110825389238,NA,NA,NA
"one.three.mcmc","lam_slp",0.172293443745237,0.977132089407505,0.804838645662268,0.641430329001737,NA,NA,NA
"one.three.mcmc","null_int",0.0222800930723811,0.0999906713618548,0.0777105782894737,0.0515698548870485,NA,NA,NA
"one.three.mcmc","null_slp",0.016602830786014,0.0879112992231213,0.0713084684371073,0.0439831297799309,NA,NA,NA
"one.three.vb.mf","spp_int",-0.496773125,0.4626336,0.96874440375,-0.181482143813522,0.208713476365509,50,0
"one.three.vb.mf","spp_slp",0.2974629,1.1809445,0.786125173765,0.0191026982579374,0.229899683515239,46,4
"one.three.vb.mf","mean_int",-0.35524875,-0.0298049,0.32544385,-0.19710285191,NA,NA,NA
"one.three.vb.mf","mean_slp",-0.23203655,0.34245535,0.5744919,0.044768103958,NA,NA,NA
"one.three.vb.mf","lam_int",0.013201265,0.46791895,0.454717685,0.13407093762,NA,NA,NA
"one.three.vb.mf","lam_slp",0.21433895,0.78044385,0.5661049,0.495572262,NA,NA,NA
"one.three.vb.mf","null_int",0.038874785,0.0849103975,0.0460356125,0.0576709848,NA,NA,NA
"one.three.vb.mf","null_slp",0.028680245,0.06964429,0.040964045,0.0464284308,NA,NA,NA
"one.three.vb.fr","spp_int",-0.553104425,0.575222675,1.17004136512,-0.150851358852478,0.248058190443783,49,1
"one.three.vb.fr","spp_slp",0.2221902,1.48919125,1.0513596585,0.003082697881262,0.302307354086163,49,1
"one.three.vb.fr","mean_int",-0.60743155,0.294239425,0.901670975,-0.1595253961925,NA,NA,NA
"one.three.vb.fr","mean_slp",-0.575269275,0.750274975,1.32554425,0.056086340431,NA,NA,NA
"one.three.vb.fr","lam_int",0.116685475,0.837365125,0.72067965,0.4572736132,NA,NA,NA
"one.three.vb.fr","lam_slp",0.284221875,0.955654025,0.67143215,0.706195406,NA,NA,NA
"one.three.vb.fr","null_int",0.07254749,0.2968857,0.22433821,0.1559364189,NA,NA,NA
"one.three.vb.fr","null_slp",0.10148615,0.5866732,0.48518705,0.2658323726,NA,NA,NA
"two.one.mcmc","spp_int",-0.280204371042335,0.589672930486708,0.93627518198985,-0.0450773318499482,0.251886602915118,47,3
"two.one.mcmc","spp_slp",-0.619980015438972,0.218987868055738,0.925990153169826,-0.0193546005362634,0.20471586730595,47,3
"two.one.mcmc","mean_int",-0.289901538596658,0.210856353218979,0.500757891815637,-0.0434891777574733,NA,NA,NA
"two.one.mcmc","mean_slp",-0.262140125939997,0.232232629081297,0.494372755021294,-0.00691930585771642,NA,NA,NA
"two.one.mcmc","phy_int",0.000419373359636996,0.0610951866483254,0.0606758132886884,0.0149710761768002,NA,NA,NA
"two.one.mcmc","phy_slp",0.00127092895347002,0.0542946419842111,0.0530237130307411,0.0172108747140475,NA,NA,NA
"two.one.mcmc","invphy_int",0.00373008751471846,0.0721014515892191,0.0683713640745007,0.0284523084164894,NA,NA,NA
"two.one.mcmc","invphy_slp",0.0305732539291683,0.150117386683088,0.11954413275392,0.0777550249470217,NA,NA,NA
"two.one.mcmc","null_int",0.00337989023029539,0.154154213599245,0.150774323368949,0.0545145700333535,NA,NA,NA
"two.one.mcmc","null_slp",0.00162703653998427,0.169886331257299,0.168259294717315,0.0475801709828295,NA,NA,NA
"two.one.vb.mf","spp_int",-0.235863875,0.609808975,0.9658700631,-0.0365517300432052,0.265199411350363,46,4
"two.one.vb.mf","spp_slp",-0.687172075,0.16381785,0.94804539705,-0.023001259938763,0.207081242875054,48,2
"two.one.vb.mf","mean_int",-0.288144575,0.120765775,0.40891035,-0.07465917381642,NA,NA,NA
"two.one.vb.mf","mean_slp",-0.229977925,0.255815125,0.48579305,0.005383426302,NA,NA,NA
"two.one.vb.mf","phy_int",0.00277470775,0.0792665175,0.07649180975,0.020743997944,NA,NA,NA
"two.one.vb.mf","phy_slp",0.004909574,0.0645150875,0.0596055135,0.02303974305,NA,NA,NA
"two.one.vb.mf","invphy_int",0.0087291165,0.062885505,0.0541563885,0.02626868713,NA,NA,NA
"two.one.vb.mf","invphy_slp",0.04397762,0.143183175,0.099205555,0.0832132746,NA,NA,NA
"two.one.vb.mf","null_int",0.0399570225,0.1693112,0.1293541775,0.090087688,NA,NA,NA
"two.one.vb.mf","null_slp",0.006884876,0.212303425,0.205418549,0.05672412752,NA,NA,NA
"two.one.vb.fr","spp_int",-0.248511275,0.8520794,1.22748925725,-0.009413859865878,0.311244686854021,47,3
"two.one.vb.fr","spp_slp",-0.849027275,0.24384655,1.19651401437,-0.0463751146664768,0.267990763224999,49,1
"two.one.vb.fr","mean_int",-0.584854175,0.547213225,1.1320674,0.014779111644,NA,NA,NA
"two.one.vb.fr","mean_slp",-0.74207955,0.6284615,1.37054105,-0.065998459918,NA,NA,NA
"two.one.vb.fr","phy_int",0.036706955,0.3726396,0.335932645,0.1365076275,NA,NA,NA
"two.one.vb.fr","phy_slp",0.0637758975,0.602957225,0.5391813275,0.2392068289,NA,NA,NA
"two.one.vb.fr","invphy_int",0.019789095,0.20472325,0.184934155,0.0744101365,NA,NA,NA
"two.one.vb.fr","invphy_slp",0.14240585,0.951268724999999,0.808862874999999,0.4123146598,NA,NA,NA
"two.one.vb.fr","null_int",0.0395002675,0.41065305,0.3711527825,0.1502337195,NA,NA,NA
"two.one.vb.fr","null_slp",0.109650125,0.914663525,0.8050134,0.3749708878,NA,NA,NA
"two.two.mcmc","null_sites",1.83029490184684,9.85972081777962,8.02942591593278,6.67708598637372,NA,NA,NA
"two.two.mcmc","inv_sites",0.0417680308463757,6.02233877435969,5.98057074351332,1.59232468465379,NA,NA,NA
"two.two.vb.mf","null_sites",7.01954625,9.65270875,2.6331625,8.7797334,NA,NA,NA
"two.two.vb.mf","inv_sites",0.156204375,5.1143555,4.958151125,1.5224610166,NA,NA,NA
"two.two.vb.fr","null_sites",3.041679,5.38877475,2.34709575,4.19573947,NA,NA,NA
"two.two.vb.fr","inv_sites",0.101645625,3.3229755,3.221329875,0.9232273,NA,NA,NA
"three.one.mcmc.base","spp_int",-0.653669139753201,0.333212848515914,1.05959326137056,-0.0548863156201815,0.690278048071139,7,3
"three.one.mcmc.base","spp_slp",0.323985706641971,1.59952067525052,1.49134875415934,0.62028826414936,1.37917234338264,2,8
"three.one.mcmc.base","partner_int",-0.0853085898184643,0.118893135916496,0.148709609458655,-0.000332543061756685,0.145083590096198,3,7
"three.one.mcmc.base","mean_int",-0.577646870158702,0.560728350236891,1.13837522039559,-0.0286105881654447,NA,NA,NA
"three.one.mcmc.base","mean_slp",-0.299030961296912,1.09524701089759,1.3942779721945,0.41042075564376,NA,NA,NA
"three.one.mcmc.base","lam_int",0.0056069566306501,0.644850347918131,0.639243391287481,0.208435744703465,NA,NA,NA
"three.one.mcmc.base","lam_slp",0.00399309605910397,0.509339799607262,0.505346703548158,0.169234429903607,NA,NA,NA
"three.one.mcmc.base","null_int",0.202683559739058,1.04036316978883,0.837679610049775,0.519030423838587,NA,NA,NA
"three.one.mcmc.base","null_slp",0.495846846977083,1.45777354873932,0.961926701762241,0.933991270616678,NA,NA,NA
"three.one.mcmc.base","mean_partner_int",-0.0628853407196373,0.0699951915100076,0.132880532229645,2.74964071195356e-05,NA,NA,NA
"three.one.mcmc.base","lam_partner_int",0.0238701489088306,0.887599337039197,0.863729188130367,0.395457769523882,NA,NA,NA
"three.one.mcmc.base","null_partner_int",3.09676755355515e-05,0.00489935829254647,0.00486839061701092,0.000829062465848127,NA,NA,NA
"three.one.vb.base.mf","spp_int",-0.5505723,0.265502725,0.89041206,-0.05916898113122,0.694883725107774,7,3
"three.one.vb.base.mf","spp_slp",0.2606883,1.71455375,1.5106845555,0.626266628717,1.39584762545674,3,7
"three.one.vb.base.mf","partner_int",-0.0990975725,0.0844173875,0.1294992495,-0.002992702113533,0.141289377196939,2,8
"three.one.vb.base.mf","mean_int",-0.534908125,0.48108755,1.015995675,-0.0296101293,NA,NA,NA
"three.one.vb.base.mf","mean_slp",-0.331758375,0.95943665,1.291195025,0.317275751821,NA,NA,NA
"three.one.vb.base.mf","lam_int",0.012501925,0.755722075,0.74322015,0.22823265784,NA,NA,NA
"three.one.vb.base.mf","lam_slp",0.0145974225,0.5386002,0.5240027775,0.15948018925,NA,NA,NA
"three.one.vb.base.mf","null_int",0.225756925,1.055883,0.830126075,0.523412267,NA,NA,NA
"three.one.vb.base.mf","null_slp",0.56835255,1.4873745,0.91902195,0.950261316,NA,NA,NA
"three.one.vb.base.mf","mean_partner_int",-0.06581503,0.018920945,0.084735975,-0.0240612394636,NA,NA,NA
"three.one.vb.base.mf","lam_partner_int",0.0415419,0.85209635,0.81055445,0.36913980741,NA,NA,NA
"three.one.vb.base.mf","null_partner_int",0.00059738185,0.006223111,0.00562572915,0.002275230209,NA,NA,NA
"three.one.vb.base.fr","spp_int",-0.621552225,0.8046198,1.454757345,0.16038869885632,0.728324320768943,7,3
