"model","parameter","ci_lower","ci_upper","ci_width_mean","point_estimate","RMSE","CI_True","CI_False"
"one.two.mcmc","spp_int",-0.645772184794316,0.291275240563752,0.984228887669331,0.0108375492099664,0.236394579907308,49,1
"one.two.mcmc","spp_slp",-0.229882793953486,0.719076511867858,1.01719257961467,0.150447772700246,0.273006564399333,47,3
"one.two.vb.mf","spp_int",-0.7174983,0.31634875,1.035371771836,0.0070459461553514,0.234074923981509,50,0
"one.two.vb.mf","spp_slp",-0.257791575,0.73630505,1.05622674165,0.147467091197366,0.274932065977749,47,3
"one.two.vb.fr","spp_int",-0.733782225,0.3069813,1.059286076685,0.012443108339846,0.237642961554293,50,0
"one.two.vb.fr","spp_slp",-0.328138175,0.7813961,1.119330575545,0.14932049292801,0.272644767306615,47,3
"one.three.mcmc","spp_int",-0.589287567329296,0.298182511412123,0.91991696629524,0.011170593559718,0.227536306464017,48,2
"one.three.mcmc","spp_slp",-0.196920767500329,0.711220065655673,0.903034028563258,0.196607054598446,0.211774228865906,48,2
"one.three.mcmc","mean_int",-0.18947520343113,0.264731735943833,0.454206939374963,0.0269549178879938,NA,NA,NA
"one.three.mcmc","mean_slp",-0.282739041218544,0.425228052588038,0.707967093806583,0.0749532191287107,NA,NA,NA
"one.three.mcmc","lam_int",0.00971244268074248,0.705528614297679,0.695816171616936,0.25380230513096,NA,NA,NA
"one.three.mcmc","lam_slp",0.297757861341283,0.98277039261522,0.685012531273937,0.717707772775616,NA,NA,NA
"one.three.mcmc","null_int",0.0234125495083368,0.0995772227727728,0.076164673264436,0.0530365884919617,NA,NA,NA
"one.three.mcmc","null_slp",0.0317661718383573,0.147889025065583,0.116122853227226,0.0739085373659182,NA,NA,NA
"one.three.vb.mf","spp_int",-0.6517774,0.275831375,0.958492605065,0.00881195868710406,0.231334077826925,48,2
"one.three.vb.mf","spp_slp",-0.226316125,0.797360975,0.9588680902015,0.206076517831174,0.234647567570812,48,2
"one.three.vb.mf","mean_int",-0.148868675,0.218642975,0.36751165,0.0327806367306,NA,NA,NA
"one.three.vb.mf","mean_slp",-0.204162675,0.393435875,0.59759855,0.0939457995577,NA,NA,NA
"one.three.vb.mf","lam_int",0.020977365,0.579320925,0.55834356,0.20073152266,NA,NA,NA
"one.three.vb.mf","lam_slp",0.3074768,0.792357425,0.484880625,0.57222932,NA,NA,NA
"one.three.vb.mf","null_int",0.0353595625,0.08721592,0.0518563575,0.0578926149,NA,NA,NA
"one.three.vb.mf","null_slp",0.049694685,0.11070965,0.061014965,0.0758381822,NA,NA,NA
"one.three.vb.fr","spp_int",-0.623510575,0.475215775,1.15228026992,0.030573888688504,0.262366488064439,49,1
"one.three.vb.fr","spp_slp",-0.3247942,0.867902825,1.21622141966,0.19988036312244,0.299301149773364,49,1
"one.three.vb.fr","mean_int",-0.796933175,0.763211475,1.56014465,-0.0160818296,NA,NA,NA
"one.three.vb.fr","mean_slp",-0.61452615,0.6216637,1.23618985,0.01847155726,NA,NA,NA
"one.three.vb.fr","lam_int",0.709509775,0.97803545,0.268525675,0.892344041,NA,NA,NA
"one.three.vb.fr","lam_slp",0.488686175,0.955066475,0.4663803,0.795660722,NA,NA,NA
"one.three.vb.fr","null_int",0.211333525,0.868021625,0.6566881,0.450501958,NA,NA,NA
"one.three.vb.fr","null_slp",0.1301312,0.5832485,0.4531173,0.30316697,NA,NA,NA
"two.one.mcmc","spp_int",-0.577182537216587,0.684797885236965,1.00646625665353,-0.0675434844570273,0.229174300057187,49,1
"two.one.mcmc","spp_slp",1.57517156256569,3.65814867255835,1.05444362599928,-0.0137814839101294,0.234806374123188,49,1
"two.one.mcmc","mean_int",-0.377622286381678,0.187938114622378,0.565560401004056,-0.0789286197890865,NA,NA,NA
"two.one.mcmc","mean_slp",-0.197780805812399,0.177251700585359,0.375032506397758,-0.0106078027062242,NA,NA,NA
"two.one.mcmc","phy_int",0.000480108231691308,0.149218525464209,0.148738417232518,0.0345229511751683,NA,NA,NA
"two.one.mcmc","phy_slp",0.000222740810953014,0.0556824452430309,0.0554597044320779,0.0117032570404481,NA,NA,NA
"two.one.mcmc","invphy_int",0.000148208426301491,0.0443303228897349,0.0441821144634334,0.0104973531444439,NA,NA,NA
"two.one.mcmc","invphy_slp",0.0161961002950403,0.144030155563836,0.127834055268796,0.0594229358908058,NA,NA,NA
"two.one.mcmc","null_int",0.0337108590095979,0.317827462336132,0.284116603326534,0.154203259973519,NA,NA,NA
"two.one.mcmc","null_slp",0.00455349613696935,0.222512328855535,0.217958832718566,0.0780562511286522,NA,NA,NA
"two.one.vb.mf","spp_int",-0.6418743,0.725455225,1.04104634259,-0.066096107182696,0.228675297017709,49,1
"two.one.vb.mf","spp_slp",1.6268025,3.34740675,1.0905683533,-0.0157333721763344,0.248218430247421,49,1
"two.one.vb.mf","mean_int",-0.29627635,0.164421425,0.460697775,-0.069177786251,NA,NA,NA
"two.one.vb.mf","mean_slp",-0.197516975,0.1441879,0.341704875,-0.018618177824,NA,NA,NA
"two.one.vb.mf","phy_int",0.00342790675,0.10600345,0.10257554325,0.028672763302,NA,NA,NA
"two.one.vb.mf","phy_slp",0.00120864175,0.08615996,0.08495131825,0.016727972833,NA,NA,NA
"two.one.vb.mf","invphy_int",0.000715938,0.05701428,0.056298342,0.011562431213,NA,NA,NA
"two.one.vb.mf","invphy_slp",0.019061795,0.102467475,0.08340568,0.047606912,NA,NA,NA
"two.one.vb.mf","null_int",0.113887675,0.286682675,0.172795,0.1868929776,NA,NA,NA
