"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.423329002533208,0,20.0750653743744
"one.two.vb.mf",0.529286030304291,0,13.7899532318115
"one.two.vb.fr",0.480853582844662,0,20.1677412986755
"one.three.mcmc",0.479490473920452,0,25.3030195236206
"one.three.vb.mf",0.423393041537799,0,18.5596039295197
"one.three.vb.fr",0.598611096931577,0,25.1440794467926
"two.one.mcmc",0.391822178974708,0,28.0200326442719
"two.one.vb.mf",0.405546153649583,0,20.2643041610718
"two.one.vb.fr",0.575265056995647,0,24.1773746013641
"two.two.mcmc",0.966587732558726,0.24,510.809066534042
"two.two.vb.mf",1.3312509640485,0.617777777777778,109.269345283508
"two.two.vb.fr",1.00184723559872,0.16,129.975723743439
"three.one.mcmc.base",0.572598896365368,0,17.3207271099091
"three.one.vb.base.mf",0.57181210344348,0,4.02049231529236
"three.one.vb.base.fr",0.689560552240064,0,4.7118558883667
"three.one.mcmc.partner",0.423403231180746,0,17.4975447654724
"three.one.vb.partner.mf",0.336696731157383,0,4.52488589286804
"three.one.vb.partner.fr",0.318275420096934,0,3.93984794616699
