"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.409041400809526,0,20.7730157375336
"one.two.vb.mf",0.417510713707687,0,13.5524334907532
"one.two.vb.fr",0.507185437253469,0,15.7313520908356
"one.three.mcmc",0.385169191551789,0,26.5716390609741
"one.three.vb.mf",0.478318448137556,0,19.8399620056152
"one.three.vb.fr",0.471219576774051,0,25.8561151027679
"two.one.mcmc",0.52486346859816,0,27.6716680526733
"two.one.vb.mf",0.627972517895675,0,20.7805535793304
"two.one.vb.fr",0.693270515168764,0,28.1851778030396
"two.two.mcmc",0.931989455469732,0.213333333333333,395.53485751152
"two.two.vb.mf",1.2813672227801,0.631111111111111,109.977611541748
"two.two.vb.fr",1.05518449416091,0.124444444444444,124.002487182617
"three.one.mcmc.base",0.546851463022614,0,19.9277415275574
"three.one.vb.base.mf",0.363922039260684,0,3.65925049781799
"three.one.vb.base.fr",0.662585817756691,0,3.94871401786804
"three.one.mcmc.partner",0.382949286069596,0,17.8868064880371
"three.one.vb.partner.mf",0.360033193255411,0,3.69439506530762
"three.one.vb.partner.fr",0.370359695291676,0,5.18030524253845
