"model","parameter","ci_lower","ci_upper","ci_width_mean","point_estimate","RMSE","CI_True","CI_False"
"one.two.mcmc","spp_int",-0.680856566006098,0.28277678837925,0.992307483904694,-0.170039538361529,0.245754136765971,49,1
"one.two.mcmc","spp_slp",-0.428938479352693,0.602989479060997,1.06276881958639,0.152975034008039,0.259234582185201,46,4
"one.two.vb.mf","spp_int",-0.6504384,0.344594375,1.03516229865,-0.169056118165358,0.248713304743705,49,1
"one.two.vb.mf","spp_slp",-0.44323205,0.614382825,1.089179772585,0.14924396062961,0.253292102679795,48,2
"one.two.vb.fr","spp_int",-0.646972375,0.3464467,1.0557425706,-0.167449941768746,0.244173241248512,49,1
"one.two.vb.fr","spp_slp",-0.4911198,0.66951645,1.150236654,0.155121691896062,0.2558704704421,48,2
"one.three.mcmc","spp_int",-0.637775495161541,0.168163572190108,0.808130892957013,-0.223121712599333,0.213517980210871,46,4
"one.three.mcmc","spp_slp",-0.349789498317513,0.62441535124051,0.886524410309765,0.20262083330265,0.194269367905559,47,3
"one.three.mcmc","mean_int",-0.382700180343331,-0.0669738564495336,0.315726323893798,-0.21861072094297,NA,NA,NA
"one.three.mcmc","mean_slp",-0.0446927188743995,0.407259496891943,0.451952215766342,0.184116911726218,NA,NA,NA
"one.three.mcmc","lam_int",0.00798252257882651,0.736468795419276,0.72848627284045,0.254366451743378,NA,NA,NA
"one.three.mcmc","lam_slp",0.234885557821779,0.970336296857555,0.735450739035776,0.687919749794388,NA,NA,NA
"one.three.mcmc","null_int",0.00882949772059659,0.0696535887373626,0.060824091016766,0.0319961617199223,NA,NA,NA
"one.three.mcmc","null_slp",0.0207461170578125,0.110158319376351,0.089412202318539,0.0557477790450542,NA,NA,NA
"one.three.vb.mf","spp_int",-0.71133985,0.16188995,0.8887491728,-0.223711811193118,0.217885987056836,48,2
"one.three.vb.mf","spp_slp",-0.38570175,0.64538915,0.951892629985,0.20917274774254,0.212713783371433,48,2
"one.three.vb.mf","mean_int",-0.347817275,-0.088998955,0.25881832,-0.2201261724,NA,NA,NA
"one.three.vb.mf","mean_slp",-0.063451475,0.429043175,0.49249465,0.1738859725,NA,NA,NA
"one.three.vb.mf","lam_int",0.02153914,0.5431299,0.52159076,0.17932786854,NA,NA,NA
"one.three.vb.mf","lam_slp",0.26646435,0.755913125,0.489448775,0.515950501,NA,NA,NA
"one.three.vb.mf","null_int",0.0251736225,0.0612047775,0.036031155,0.0402985331,NA,NA,NA
"one.three.vb.mf","null_slp",0.0418594325,0.0905362,0.0486767675,0.064369562,NA,NA,NA
"one.three.vb.fr","spp_int",-0.7215117,0.46800675,1.138076524805,-0.208062478230001,0.247710240280172,48,2
"one.three.vb.fr","spp_slp",-0.5851738,0.730129925,1.3409217275,0.2067876096543,0.326838881238986,48,2
"one.three.vb.fr","mean_int",-0.5081366,0.404964625,0.913101225,-0.065089037305,NA,NA,NA
"one.three.vb.fr","mean_slp",-0.518569475,0.9266764,1.445245875,0.192221121988,NA,NA,NA
