"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.470254091979084,0,20.2313876152039
"one.two.vb.mf",0.421699031036973,0,13.5078058242798
"one.two.vb.fr",0.427585953826037,0,15.4396915435791
"one.three.mcmc",0.396562702305126,0,26.8391001224518
"one.three.vb.mf",0.402709996137057,0,19.2380180358887
"one.three.vb.fr",0.46431090214508,0,22.6991236209869
"two.one.mcmc",0.495129619432231,0,28.4056289196014
"two.one.vb.mf",0.400946426269006,0,22.5398459434509
"two.one.vb.fr",0.485535087711494,0,25.8144834041595
"two.two.mcmc",1.0633380938741,0.231111111111111,399.730548143387
"two.two.vb.mf",1.19063786211603,0.555555555555556,110.148344039917
"two.two.vb.fr",0.997912467070927,0.106666666666667,124.347638845444
"three.one.mcmc.base",0.389854459367051,0,18.887179851532
"three.one.vb.base.mf",0.476229563760908,0,5.56525754928589
"three.one.vb.base.fr",0.532872549940852,0,5.49104857444763
"three.one.mcmc.partner",0.547702288888067,0,18.6031579971313
"three.one.vb.partner.mf",0.34621385832439,0,4.23236894607544
"three.one.vb.partner.fr",0.312635149808454,0,4.62526082992554
