"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.648724075081442,0,20.4554913043976
"one.two.vb.mf",0.513935454199506,0,12.4216709136963
"one.two.vb.fr",0.523721041657207,0,15.6013031005859
"one.three.mcmc",0.629390810661852,0,25.803909778595
"one.three.vb.mf",0.410875355165009,0,19.6080634593964
"one.three.vb.fr",0.592999957459818,0,22.7664246559143
"two.one.mcmc",0.479900868905948,0,32.0048518180847
"two.one.vb.mf",0.525383681671389,0,21.4675626754761
"two.one.vb.fr",NA,NA,NA
"two.two.mcmc",1.10689949551476,0.275555555555556,361.942752599716
"two.two.vb.mf",1.1654087947039,0.586666666666667,109.049166202545
"two.two.vb.fr",0.890788549078322,0.191111111111111,122.08402633667
"three.one.mcmc.base",0.486625399059331,0,18.5601193904877
"three.one.vb.base.mf",0.358650254822331,0,4.71094584465027
"three.one.vb.base.fr",0.432999467172285,0,4.43075966835022
"three.one.mcmc.partner",0.377857422146538,0,18.3620796203613
"three.one.vb.partner.mf",0.348801509473226,0,4.59945893287659
"three.one.vb.partner.fr",0.371528277392437,0,4.38286972045898
