"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.43750868375365,0,21.0408453941345
"one.two.vb.mf",0.492561974942947,0,12.734738111496
"one.two.vb.fr",0.411465688471104,0,16.1746430397034
"one.three.mcmc",0.396318851203392,0,27.5087890625
"one.three.vb.mf",0.338452466421073,0,19.4466035366058
"one.three.vb.fr",0.449006106034258,0,23.1644976139069
"two.one.mcmc",0.455349982501938,0,29.4082207679749
"two.one.vb.mf",0.387208100239328,0,22.1336343288422
"two.one.vb.fr",NA,NA,NA
"two.two.mcmc",0.993625456249329,0.28,469.385325670242
"two.two.vb.mf",1.16547590522777,0.666666666666667,108.478605031967
"two.two.vb.fr",0.923032552206087,0.142222222222222,128.335686445236
"three.one.mcmc.base",0.440161210149158,0,17.6568057537079
"three.one.vb.base.mf",0.44814481060444,0,6.45021271705627
"three.one.vb.base.fr",0.414681776279253,0,4.80588316917419
"three.one.mcmc.partner",0.654429545007688,0,16.6841561794281
"three.one.vb.partner.mf",0.349947008600948,0,4.87723970413208
"three.one.vb.partner.fr",0.405434414241494,0,5.1427640914917
