"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.436225619404272,0,24.6392586231232
"one.two.vb.mf",0.444797431775297,0,15.8900964260101
"one.two.vb.fr",0.49232686537617,0,20.5815794467926
"one.three.mcmc",0.473643993233417,0,31.1165504455566
"one.three.vb.mf",0.39685879321389,0,20.1376650333405
"one.three.vb.fr",0.510214310413113,0,27.9884276390076
"two.one.mcmc",0.561209098021337,0,34.9240565299988
"two.one.vb.mf",0.647446024406253,0,25.7034232616425
"two.one.vb.fr",NA,NA,NA
"two.two.mcmc",0.925256921576279,0.262222222222222,479.235950469971
"two.two.vb.mf",1.17178895995781,0.56,121.347031354904
"two.two.vb.fr",0.941221161314872,0.164444444444444,128.786817789078
"three.one.mcmc.base",Inf,0.016,18.2862772941589
"three.one.vb.base.mf",0.358067661612595,0,4.17703294754028
"three.one.vb.base.fr",0.358110845472635,0,4.14492440223694
"three.one.mcmc.partner",0.428687459707803,0,18.7862417697906
"three.one.vb.partner.mf",0.396253621536046,0,4.69751000404358
"three.one.vb.partner.fr",0.395768123925378,0,4.20197534561157
