"model","max_k","prop_bad_k","elapsed_time_sec"
"one.two.mcmc",0.52344866768158,0,21.0968503952026
"one.two.vb.mf",0.513919545172093,0,13.7966170310974
"one.two.vb.fr",0.502335545290764,0,20.2790274620056
"one.three.mcmc",0.461693086732494,0,29.1456456184387
"one.three.vb.mf",0.462777458953395,0,19.2427694797516
"one.three.vb.fr",0.520903330807942,0,24.5961356163025
"two.one.mcmc",0.499708249286981,0,28.6003706455231
"two.one.vb.mf",0.535544831711964,0,20.8846895694733
"two.one.vb.fr",NA,NA,NA
"two.two.mcmc",0.956628118032352,0.231111111111111,481.865872859955
"two.two.vb.mf",1.2142662383316,0.617777777777778,110.659744977951
"two.two.vb.fr",0.965374997138484,0.128888888888889,128.366267681122
"three.one.mcmc.base",0.526422824733493,0,17.9282801151276
"three.one.vb.base.mf",0.367127084037639,0,6.42281866073608
"three.one.vb.base.fr",0.402683541405339,0,3.85405302047729
"three.one.mcmc.partner",0.336709200160852,0,18.3078072071075
"three.one.vb.partner.mf",0.335308518381261,0,5.04234886169434
"three.one.vb.partner.fr",0.36629781740483,0,5.17519688606262
