"model","parameter","ci_lower","ci_upper","ci_width_mean","point_estimate","RMSE","CI_True","CI_False"
"one.two.mcmc","spp_int",-0.155719195827866,0.795908689436215,1.00168775106696,0.329725533845,0.275668588988852,46,4
"one.two.mcmc","spp_slp",-0.76158764526572,0.230990505431269,1.1074322323611,-0.251894844563615,0.246867936589615,49,1
"one.two.vb.mf","spp_int",-0.207336575,0.7919802,1.021859313155,0.326872042154518,0.283923529721404,46,4
"one.two.vb.mf","spp_slp",-0.8085572,0.279298925,1.1270367866,-0.254693636249746,0.248687791854853,49,1
"one.two.vb.fr","spp_int",-0.200679,0.82209615,1.06367359413,0.330753614763186,0.276086294122059,49,1
"one.two.vb.fr","spp_slp",-0.84773475,0.36843445,1.191047410755,-0.250820538893901,0.248312749929246,50,0
"one.three.mcmc","spp_int",0.0741578725460061,0.844291199206933,0.775504396717484,0.433706514397544,0.222021107501896,46,4
"one.three.mcmc","spp_slp",-0.872190754049452,0.081335772675323,0.95846859217539,-0.362305563841729,0.21768278796543,46,4
"one.three.mcmc","mean_int",0.0601588659197482,0.659617336296066,0.599458470376318,0.38830524107755,NA,NA,NA
"one.three.mcmc","mean_slp",-0.774466103522748,0.06732920036872,0.841795303891468,-0.374678157576899,NA,NA,NA
"one.three.mcmc","lam_int",0.017022959467912,0.92559648973711,0.908573530269198,0.422399168181438,NA,NA,NA
"one.three.mcmc","lam_slp",0.101313542481257,0.951548677430404,0.850235134949147,0.553568769406717,NA,NA,NA
"one.three.mcmc","null_int",0.00455674442883352,0.0451927569382143,0.0406360125093808,0.0194003491842806,NA,NA,NA
"one.three.mcmc","null_slp",0.0158570844265898,0.100441602470173,0.0845845180435829,0.0428095708462475,NA,NA,NA
"one.three.vb.mf","spp_int",0.0115439035,0.86588865,0.860048969028,0.439608548407428,0.217876877115103,48,2
"one.three.vb.mf","spp_slp",-0.887361625,0.12011555,1.037269371499,-0.368113205092778,0.235783209844844,48,2
"one.three.vb.mf","mean_int",0.161907175,0.6097017,0.447794525,0.385949391,NA,NA,NA
"one.three.vb.mf","mean_slp",-0.734847975,-0.0308103775000001,0.7040375975,-0.384530579822,NA,NA,NA
"one.three.vb.mf","lam_int",0.066482245,0.614036475,0.54755423,0.2747891843,NA,NA,NA
"one.three.vb.mf","lam_slp",0.1715522,0.6885772,0.517025,0.4074128578,NA,NA,NA
"one.three.vb.mf","null_int",0.015764045,0.035378445,0.0196144,0.0242385649,NA,NA,NA
"one.three.vb.mf","null_slp",0.0286635775,0.071075065,0.0424114875,0.0462638933,NA,NA,NA
"one.three.vb.fr","spp_int",-0.2775495,0.958571025,1.18622825064,0.427258373075212,0.255348810452307,49,1
"one.three.vb.fr","spp_slp",-0.802012775,0.51662775,1.30519247285,-0.286647722569522,0.259955386850275,49,1
"one.three.vb.fr","mean_int",-0.7718214,0.850392575,1.622213975,0.049601974522,NA,NA,NA
"one.three.vb.fr","mean_slp",-0.737252675,0.298909325,1.036162,-0.22588027356,NA,NA,NA
"one.three.vb.fr","lam_int",0.2487857,0.953321825,0.704536125,0.684865717,NA,NA,NA
"one.three.vb.fr","lam_slp",0.089472475,0.8368381,0.747365625,0.4308279267,NA,NA,NA
"one.three.vb.fr","null_int",0.097743045,0.6193137,0.521570655,0.2654018242,NA,NA,NA
"one.three.vb.fr","null_slp",0.0450265675,0.18458175,0.1395551825,0.1003541995,NA,NA,NA
"two.one.mcmc","spp_int",0.186218951596038,1.16456338618233,0.990896169885521,0.48976857055415,0.231997051550746,48,2
"two.one.mcmc","spp_slp",-1.41757025441576,-0.188587185009867,1.26497748415306,-0.0364980464188151,0.276570460115293,50,0
"two.one.mcmc","mean_int",-0.00326953770229103,0.7641579361016,0.767427473803891,0.40655649567525,NA,NA,NA
"two.one.mcmc","mean_slp",-0.386535445863338,0.263061372819847,0.649596818683186,-0.0634920463859389,NA,NA,NA
"two.one.mcmc","phy_int",0.000722880490855049,0.0768095859177541,0.076086705426899,0.0210272510975701,NA,NA,NA
"two.one.mcmc","phy_slp",0.000535397039648742,0.0545389448592154,0.0540035478195667,0.0141459893171017,NA,NA,NA
"two.one.mcmc","invphy_int",0.000203364282100678,0.0354123631513608,0.0352089988692601,0.00851558628160501,NA,NA,NA
"two.one.mcmc","invphy_slp",0.052150206909372,0.225524447795329,0.173374240885957,0.115517500596799,NA,NA,NA
"two.one.mcmc","null_int",0.0163291131036001,0.238622596446035,0.222293483342435,0.10261885188216,NA,NA,NA
"two.one.mcmc","null_slp",0.00169134143701959,0.170933839629365,0.169242498192345,0.0488084197741238,NA,NA,NA
"two.one.vb.mf","spp_int",0.2123674,1.27534275,1.0299149402,0.492833174335478,0.24923393239107,48,2
"two.one.vb.mf","spp_slp",-1.335193,-0.125051825,1.28266699051,-0.0345259687369906,0.290982012488528,48,2
"two.one.vb.mf","mean_int",0.1615638,0.739578125,0.578014325,0.43762793883,NA,NA,NA
