"model","max_k","prop_bad_k","elapsed_time_sec"
"two.two.mcmc",1.28496204698875,0.272108843537415,2476.53292393684
"two.two.vb.mf",1.41169511539723,0.625850340136054,625.736203432083
"two.two.vb.fr",1.05739364226458,0.188208616780045,754.589426279068
