"model","max_k","prop_bad_k","elapsed_time_sec"
"two.two.mcmc",1.01239971259089,0.240054869684499,12796.2163426876
"two.two.vb.mf",1.29516032908915,0.650205761316872,2630.03197073936
"two.two.vb.fr",0.889253908195011,0.0480109739368999,2954.39207386971
