"model","max_k","prop_bad_k","elapsed_time_sec"
"two.two.mcmc",1.10679253044198,0.236294896030246,5952.8964214325
"two.two.vb.mf",0.955765399832047,0.13421550094518,1062.87232756615
"two.two.vb.fr",0.99523708947205,0.262759924385633,1223.93688941002
