"model","max_k","prop_bad_k","elapsed_time_sec"
"two.two.mcmc",1.09054970151925,0.2944,11362.8210048676
"two.two.vb.mf",1.42628268958691,0.6096,1696.81188249588
"two.two.vb.fr",1.03641696884995,0.2544,1998.5673224926
