"model","max_k","prop_bad_k","elapsed_time_sec"
"two.two.mcmc",1.1923550526,0.2675,1767.78375387192
"two.two.vb.mf",1.23410757645605,0.68,443.921103715897
"two.two.vb.fr",1.10762508522594,0.2175,513.156309604645
