"model","max_k","prop_bad_k","elapsed_time_sec"
"two.two.mcmc",1.01316223117738,0.26,1541.82014727592
"two.two.vb.mf",1.24380887256723,0.6375,488.458233594894
"two.two.vb.fr",1.00349898023167,0.225,574.66060423851
