"model","max_k","prop_bad_k","elapsed_time_sec"
"two.two.mcmc",0.929804597282292,0.293333333333333,2047.00235009193
"two.two.vb.mf",1.21287551314397,0.551111111111111,104.976202487946
"two.two.vb.fr",1.02114974119859,0.137777777777778,123.14608836174
